tract_geoid,county_name,state,tier,households,median_family_income,lmi_flag,lmi_basis,all_applications,all_originations,subject_originations,unmet_originations,all_origination_amt,capture_rate_pct,outside_footprint,basis_absolute,basis_per_household,basis_per_application,basis_uncaptured_apps,opportunity_type,lmi_undetermined,tract_partly_unmeasured
17043841322,DuPage County,IL,metro,1386,112375,False,ffiec_ratio,131.0,72.0,0.0,72.0,17080000.0,0.0,True,72.0,0.05195,0.54962,131.0,siting - outside the footprint,False,False
17031817900,Cook County,IL,metro,2370,100022,False,ffiec_ratio,174.0,73.0,1.0,72.0,13255000.0,1.37,True,72.0,0.03038,0.41379,171.62,siting - outside the footprint,False,False
17201000514,Winnebago County,IL,metro,1501,93792,False,ffiec_ratio,127.0,72.0,0.0,72.0,21050000.0,0.0,False,72.0,0.04797,0.56693,127.0,"conversion - present, capturing none",False,False
17167002600,Sangamon County,IL,metro,1492,47981,True,ffiec_ratio,103.0,72.0,0.0,72.0,6030000.0,0.0,True,72.0,0.04826,0.69903,103.0,siting - outside the footprint,False,False
17031490902,Cook County,IL,metro,1804,95366,False,ffiec_ratio,170.0,72.0,0.0,72.0,13030000.0,0.0,True,72.0,0.03991,0.42353,170.0,siting - outside the footprint,False,False
17031822801,Cook County,IL,metro,1418,163421,False,ffiec_ratio,116.0,72.0,0.0,72.0,14120000.0,0.0,True,72.0,0.05078,0.62069,116.0,siting - outside the footprint,False,False
17031760803,Cook County,IL,metro,3052,88000,True,ffiec_ratio,121.0,72.0,0.0,72.0,15150000.0,0.0,True,72.0,0.02359,0.59504,121.0,siting - outside the footprint,False,False
55115100200,Shawano County,WI,micro,972,74583,False,ffiec_ratio,111.0,74.0,2.0,72.0,14410000.0,2.703,False,72.0,0.07407,0.64865,108.0,"conversion - present, under-capturing",False,False
17095000500,Knox County,IL,micro,1603,68958,False,ffiec_ratio,104.0,72.0,0.0,72.0,7010000.0,0.0,True,72.0,0.04492,0.69231,104.0,siting - outside the footprint,False,False
17089853004,Kane County,IL,metro,1378,102763,True,ffiec_ratio,109.0,72.0,0.0,72.0,15770000.0,0.0,False,72.0,0.05225,0.66055,109.0,"conversion - present, capturing none",False,False
55117010400,Sheboygan County,WI,metro,986,104688,False,ffiec_ratio,107.0,75.0,3.0,72.0,14125000.0,4.0,False,72.0,0.07302,0.6729,102.72,"conversion - present, under-capturing",False,False
17141960900,Ogle County,IL,micro,2089,81106,False,ffiec_ratio,117.0,72.0,0.0,72.0,9840000.0,0.0,True,72.0,0.03447,0.61538,117.0,siting - outside the footprint,False,False
17031241100,Cook County,IL,metro,1756,138611,False,ffiec_ratio,136.0,72.0,0.0,72.0,34980000.0,0.0,False,72.0,0.041,0.52941,136.0,"conversion - present, capturing none",False,False
17043844901,DuPage County,IL,metro,1672,184271,False,ffiec_ratio,108.0,73.0,1.0,72.0,60315000.0,1.37,True,72.0,0.04306,0.66667,106.52,siting - outside the footprint,False,False
17031814700,Cook County,IL,metro,1849,97306,False,ffiec_ratio,153.0,72.0,0.0,72.0,18920000.0,0.0,True,72.0,0.03894,0.47059,153.0,siting - outside the footprint,False,False
17031802505,Cook County,IL,metro,2656,97042,True,ffiec_ratio,114.0,72.0,0.0,72.0,85330000.0,0.0,True,72.0,0.02711,0.63158,114.0,siting - outside the footprint,False,False
17031805401,Cook County,IL,metro,1615,165143,False,ffiec_ratio,114.0,74.0,2.0,72.0,23130000.0,2.703,False,72.0,0.04458,0.63158,110.92,"conversion - present, under-capturing",False,False
17107953300,Logan County,IL,micro,1564,89025,False,ffiec_ratio,112.0,72.0,0.0,72.0,7190000.0,0.0,True,72.0,0.04604,0.64286,112.0,siting - outside the footprint,False,False
17043846523,DuPage County,IL,metro,839,186167,False,ffiec_ratio,103.0,72.0,0.0,72.0,29200000.0,0.0,True,72.0,0.08582,0.69903,103.0,siting - outside the footprint,False,False
17167000504,Sangamon County,IL,metro,1263,88892,False,ffiec_ratio,106.0,72.0,0.0,72.0,8120000.0,0.0,True,72.0,0.05701,0.67925,106.0,siting - outside the footprint,False,False
17111870301,McHenry County,IL,metro,1733,68389,True,ffiec_ratio,124.0,72.0,0.0,72.0,47800000.0,0.0,True,72.0,0.04155,0.58065,124.0,siting - outside the footprint,False,False
17141961100,Ogle County,IL,micro,1554,86150,False,ffiec_ratio,102.0,72.0,0.0,72.0,12020000.0,0.0,True,72.0,0.04633,0.70588,102.0,siting - outside the footprint,False,False
55009000402,Brown County,WI,metro,914,87578,False,ffiec_ratio,104.0,73.0,2.0,71.0,12705000.0,2.74,False,71.0,0.07768,0.68269,101.15,"conversion - present, under-capturing",False,False
17163504358,St. Clair County,IL,metro,1491,91594,False,ffiec_ratio,127.0,71.0,0.0,71.0,21175000.0,0.0,True,71.0,0.04762,0.55906,127.0,siting - outside the footprint,False,False
55067960500,Langlade County,WI,rural,880,78194,True,ffiec_ratio,97.0,72.0,1.0,71.0,10390000.0,1.389,False,71.0,0.08068,0.73196,95.65,"conversion - present, under-capturing",False,False
17043841002,DuPage County,IL,metro,1216,160924,False,ffiec_ratio,141.0,72.0,1.0,71.0,21400000.0,1.389,False,71.0,0.05839,0.50355,139.04,"conversion - present, under-capturing",False,False
55101001802,Racine County,WI,metro,1137,155208,False,ffiec_ratio,113.0,72.0,1.0,71.0,25270000.0,1.389,True,71.0,0.06245,0.62832,111.43,siting - outside the footprint,False,False
55079180100,Milwaukee County,WI,metro,1396,81042,False,ffiec_ratio,117.0,73.0,2.0,71.0,13265000.0,2.74,False,71.0,0.05086,0.60684,113.79,"conversion - present, under-capturing",False,False
55139002700,Winnebago County,WI,metro,1232,75586,True,ffiec_ratio,108.0,75.0,4.0,71.0,10725000.0,5.333,False,71.0,0.05763,0.65741,102.24,"conversion - present, under-capturing",False,False
55133204501,Waukesha County,WI,metro,1178,148333,False,ffiec_ratio,97.0,73.0,2.0,71.0,21725000.0,2.74,True,71.0,0.06027,0.73196,94.34,siting - outside the footprint,False,False
17089850202,Kane County,IL,metro,1772,77634,True,ffiec_ratio,128.0,71.0,0.0,71.0,11255000.0,0.0,True,71.0,0.04007,0.55469,128.0,siting - outside the footprint,False,False
55133204201,Waukesha County,WI,metro,1379,107708,False,ffiec_ratio,110.0,72.0,1.0,71.0,15330000.0,1.389,False,71.0,0.05149,0.64545,108.47,"conversion - present, under-capturing",False,False
55127000103,Walworth County,WI,micro,1229,100978,False,ffiec_ratio,117.0,76.0,5.0,71.0,44350000.0,6.579,False,71.0,0.05777,0.60684,109.3,"conversion - present, under-capturing",False,False
17043845300,DuPage County,IL,metro,899,250001,False,ffiec_ratio,129.0,73.0,2.0,71.0,99915000.0,2.74,True,71.0,0.07898,0.55039,125.47,siting - outside the footprint,False,False
17031804203,Cook County,IL,metro,1111,250001,False,ffiec_ratio,152.0,72.0,1.0,71.0,50420000.0,1.389,True,71.0,0.06391,0.46711,149.89,siting - outside the footprint,False,False
55105001000,Rock County,WI,metro,1429,56450,True,ffiec_ratio,114.0,72.0,1.0,71.0,11100000.0,1.389,True,71.0,0.04969,0.62281,112.42,siting - outside the footprint,False,False
55105000200,Rock County,WI,metro,1331,79417,False,ffiec_ratio,115.0,75.0,4.0,71.0,11635000.0,5.333,False,71.0,0.05334,0.61739,108.87,"conversion - present, under-capturing",False,False
17097861803,Lake County,IL,metro,2501,84068,True,ffiec_ratio,131.0,73.0,2.0,71.0,13225000.0,2.74,False,71.0,0.02839,0.54198,127.41,"conversion - present, under-capturing",False,False
17077011002,Jackson County,IL,micro,1821,116563,False,ffiec_ratio,139.0,72.0,1.0,71.0,10200000.0,1.389,True,71.0,0.03899,0.51079,137.07,siting - outside the footprint,False,False
55001950501,Adams County,WI,rural,791,65750,True,ffiec_ratio,116.0,71.0,0.0,71.0,11185000.0,0.0,True,71.0,0.08976,0.61207,116.0,siting - outside the footprint,False,False
17031824701,Cook County,IL,metro,1356,84500,False,ffiec_ratio,130.0,71.0,0.0,71.0,13155000.0,0.0,True,71.0,0.05236,0.54615,130.0,siting - outside the footprint,False,False
55127001503,Walworth County,WI,micro,1116,98281,False,ffiec_ratio,123.0,71.0,0.0,71.0,23715000.0,0.0,False,71.0,0.06362,0.57724,123.0,"conversion - present, capturing none",False,False
17097863300,Lake County,IL,metro,927,250001,False,ffiec_ratio,107.0,72.0,1.0,71.0,59680000.0,1.389,True,71.0,0.07659,0.66355,105.51,siting - outside the footprint,False,False
17161021700,Rock Island County,IL,metro,1460,93239,True,ffiec_ratio,99.0,71.0,0.0,71.0,8495000.0,0.0,True,71.0,0.04863,0.71717,99.0,siting - outside the footprint,False,False
17097860809,Lake County,IL,metro,1207,165375,False,ffiec_ratio,126.0,71.0,0.0,71.0,19055000.0,0.0,True,71.0,0.05882,0.56349,126.0,siting - outside the footprint,False,False
17019001204,Champaign County,IL,metro,1440,161090,False,ffiec_ratio,108.0,71.0,0.0,71.0,20825000.0,0.0,True,71.0,0.04931,0.65741,108.0,siting - outside the footprint,False,False
17183010800,Vermilion County,IL,micro,1354,77548,False,ffiec_ratio,98.0,71.0,0.0,71.0,9565000.0,0.0,True,71.0,0.05244,0.72449,98.0,siting - outside the footprint,False,False
17113002101,McLean County,IL,metro,2421,85462,True,ffiec_ratio,153.0,71.0,0.0,71.0,10865000.0,0.0,True,71.0,0.02933,0.46405,153.0,siting - outside the footprint,False,False
17043841315,DuPage County,IL,metro,1011,95179,False,ffiec_ratio,108.0,72.0,1.0,71.0,14840000.0,1.389,False,71.0,0.07023,0.65741,106.5,"conversion - present, under-capturing",False,False
55039040300,Fond du Lac County,WI,metro,2884,68112,True,ffiec_ratio,119.0,73.0,2.0,71.0,34875000.0,2.74,False,71.0,0.02462,0.59664,115.74,"conversion - present, under-capturing",False,False
55099970100,Price County,WI,rural,1245,88667,False,ffiec_ratio,114.0,75.0,4.0,71.0,16075000.0,5.333,False,71.0,0.05703,0.62281,107.92,"conversion - present, under-capturing",False,False
17039971600,De Witt County,IL,rural,1636,99500,False,ffiec_ratio,93.0,71.0,0.0,71.0,12755000.0,0.0,True,71.0,0.0434,0.76344,93.0,siting - outside the footprint,False,False
17031832400,Cook County,IL,metro,1765,214083,False,ffiec_ratio,107.0,71.0,0.0,71.0,36425000.0,0.0,True,71.0,0.04023,0.66355,107.0,siting - outside the footprint,False,False
55079100200,Milwaukee County,WI,metro,2037,74375,True,ffiec_ratio,125.0,72.0,1.0,71.0,12150000.0,1.389,False,71.0,0.03486,0.568,123.26,"conversion - present, under-capturing",False,False
17113005202,McLean County,IL,metro,1118,109583,False,ffiec_ratio,104.0,71.0,0.0,71.0,12895000.0,0.0,True,71.0,0.06351,0.68269,104.0,siting - outside the footprint,False,False
17115001801,Macon County,IL,metro,883,95262,False,ffiec_ratio,108.0,71.0,0.0,71.0,7745000.0,0.0,True,71.0,0.08041,0.65741,108.0,siting - outside the footprint,False,False
17097864206,Lake County,IL,metro,1453,80625,True,ffiec_ratio,107.0,71.0,0.0,71.0,15635000.0,0.0,True,71.0,0.04886,0.66355,107.0,siting - outside the footprint,False,False
17197880203,Will County,IL,metro,1141,78021,False,ffiec_ratio,115.0,71.0,0.0,71.0,13285000.0,0.0,True,71.0,0.06223,0.61739,115.0,siting - outside the footprint,False,False
17089852104,Kane County,IL,metro,936,168894,False,ffiec_ratio,106.0,71.0,0.0,71.0,17535000.0,0.0,False,71.0,0.07585,0.66981,106.0,"conversion - present, capturing none",False,False
17089852404,Kane County,IL,metro,907,225208,False,ffiec_ratio,104.0,73.0,3.0,70.0,34515000.0,4.11,True,70.0,0.07718,0.67308,99.73,siting - outside the footprint,False,False
17141961500,Ogle County,IL,micro,2011,80028,False,ffiec_ratio,102.0,71.0,1.0,70.0,11145000.0,1.408,True,70.0,0.03481,0.68627,100.56,siting - outside the footprint,False,False
55009020506,Brown County,WI,metro,997,135700,False,ffiec_ratio,102.0,80.0,10.0,70.0,16980000.0,12.5,False,70.0,0.07021,0.68627,89.25,"conversion - present, under-capturing",False,False
55101001002,Racine County,WI,metro,1146,69667,True,ffiec_ratio,130.0,71.0,1.0,70.0,9645000.0,1.408,False,70.0,0.06108,0.53846,128.17,"conversion - present, under-capturing",False,False
55083100700,Oconto County,WI,metro,1129,76250,True,ffiec_ratio,117.0,73.0,3.0,70.0,9755000.0,4.11,True,70.0,0.062,0.59829,112.19,siting - outside the footprint,False,False
17031822802,Cook County,IL,metro,1262,128333,False,ffiec_ratio,115.0,70.0,0.0,70.0,17160000.0,0.0,True,70.0,0.05547,0.6087,115.0,siting - outside the footprint,False,False
17031160200,Cook County,IL,metro,1353,170947,False,ffiec_ratio,125.0,72.0,2.0,70.0,47040000.0,2.778,False,70.0,0.05174,0.56,121.53,"conversion - present, under-capturing",False,False
17119402803,Madison County,IL,metro,1432,129698,False,ffiec_ratio,105.0,72.0,2.0,70.0,14330000.0,2.778,True,70.0,0.04888,0.66667,102.08,siting - outside the footprint,False,False
17031818000,Cook County,IL,metro,1749,81537,True,ffiec_ratio,138.0,71.0,1.0,70.0,17505000.0,1.408,True,70.0,0.04002,0.50725,136.06,siting - outside the footprint,False,False
17031160700,Cook County,IL,metro,2500,101250,False,ffiec_ratio,118.0,71.0,1.0,70.0,59745000.0,1.408,True,70.0,0.028,0.59322,116.34,siting - outside the footprint,False,False
55115100100,Shawano County,WI,micro,1140,78021,False,ffiec_ratio,106.0,74.0,4.0,70.0,12920000.0,5.405,False,70.0,0.0614,0.66038,100.27,"conversion - present, under-capturing",False,False
17043841901,DuPage County,IL,metro,843,202361,False,ffiec_ratio,114.0,70.0,0.0,70.0,30660000.0,0.0,True,70.0,0.08304,0.61404,114.0,siting - outside the footprint,False,False
55039040400,Fond du Lac County,WI,metro,1333,80385,False,ffiec_ratio,121.0,75.0,5.0,70.0,11335000.0,6.667,False,70.0,0.05251,0.57851,112.93,"conversion - present, under-capturing",False,False
55027961700,Dodge County,WI,micro,1236,106750,False,ffiec_ratio,102.0,70.0,0.0,70.0,15100000.0,0.0,False,70.0,0.05663,0.68627,102.0,"conversion - present, capturing none",False,False
17031830900,Cook County,IL,metro,1372,145069,False,ffiec_ratio,123.0,71.0,1.0,70.0,33515000.0,1.408,True,70.0,0.05102,0.56911,121.27,siting - outside the footprint,False,False
55039042001,Fond du Lac County,WI,metro,1282,127083,False,ffiec_ratio,113.0,79.0,9.0,70.0,20045000.0,11.392,True,70.0,0.0546,0.61947,100.13,siting - outside the footprint,False,False
17143003800,Peoria County,IL,metro,1325,95417,True,ffiec_ratio,98.0,71.0,1.0,70.0,11715000.0,1.408,True,70.0,0.05283,0.71429,96.62,siting - outside the footprint,False,False
17031040100,Cook County,IL,metro,1974,188472,False,ffiec_ratio,97.0,70.0,0.0,70.0,40880000.0,0.0,False,70.0,0.03546,0.72165,97.0,"conversion - present, capturing none",False,False
17031530501,Cook County,IL,metro,1918,49583,True,ffiec_ratio,164.0,70.0,0.0,70.0,11100000.0,0.0,True,70.0,0.0365,0.42683,164.0,siting - outside the footprint,False,False
55025000506,Dane County,WI,metro,1602,73108,True,ffiec_ratio,102.0,72.0,2.0,70.0,15400000.0,2.778,False,70.0,0.0437,0.68627,99.17,"conversion - present, under-capturing",False,False
17031822200,Cook County,IL,metro,1298,87750,False,ffiec_ratio,160.0,70.0,0.0,70.0,14660000.0,0.0,True,70.0,0.05393,0.4375,160.0,siting - outside the footprint,False,False
17031140400,Cook County,IL,metro,2085,118523,False,ffiec_ratio,106.0,70.0,0.0,70.0,22360000.0,0.0,False,70.0,0.03357,0.66038,106.0,"conversion - present, capturing none",False,False
55025000406,Dane County,WI,metro,2292,125000,False,ffiec_ratio,95.0,70.0,0.0,70.0,60680000.0,0.0,False,70.0,0.03054,0.73684,95.0,"conversion - present, capturing none",False,False
17031040401,Cook County,IL,metro,1579,124297,False,ffiec_ratio,105.0,71.0,1.0,70.0,48445000.0,1.408,False,70.0,0.04433,0.66667,103.52,"conversion - present, under-capturing",False,False
55087011800,Outagamie County,WI,metro,790,81875,True,ffiec_ratio,86.0,70.0,0.0,70.0,11050000.0,0.0,False,70.0,0.08861,0.81395,86.0,"conversion - present, capturing none",False,False
17031062700,Cook County,IL,metro,1497,250001,False,ffiec_ratio,121.0,70.0,0.0,70.0,47270000.0,0.0,True,70.0,0.04676,0.57851,121.0,siting - outside the footprint,False,False
17031804404,Cook County,IL,metro,1684,84646,False,ffiec_ratio,145.0,72.0,2.0,70.0,14600000.0,2.778,False,70.0,0.04157,0.48276,140.97,"conversion - present, under-capturing",False,False
17167000600,Sangamon County,IL,metro,2113,46234,True,ffiec_ratio,218.0,70.0,0.0,70.0,7440000.0,0.0,True,70.0,0.03313,0.3211,218.0,siting - outside the footprint,False,False
17027900500,Clinton County,IL,metro,1774,76932,True,ffiec_ratio,120.0,70.0,0.0,70.0,9670000.0,0.0,True,70.0,0.03946,0.58333,120.0,siting - outside the footprint,False,False
55047100300,Green Lake County,WI,rural,1359,77794,False,ffiec_ratio,116.0,70.0,0.0,70.0,12460000.0,0.0,False,70.0,0.05151,0.60345,116.0,"conversion - present, capturing none",False,False
17043846314,DuPage County,IL,metro,1659,155396,False,ffiec_ratio,110.0,70.0,0.0,70.0,21240000.0,0.0,True,70.0,0.04219,0.63636,110.0,siting - outside the footprint,False,False
17043845901,DuPage County,IL,metro,1327,188789,False,ffiec_ratio,147.0,70.0,0.0,70.0,42780000.0,0.0,True,70.0,0.05275,0.47619,147.0,siting - outside the footprint,False,False
17001000100,Adams County,IL,micro,2321,96354,False,ffiec_ratio,106.0,70.0,0.0,70.0,11640000.0,0.0,True,70.0,0.03016,0.66038,106.0,siting - outside the footprint,False,False
17143003104,Peoria County,IL,metro,1436,105375,False,ffiec_ratio,90.0,70.0,0.0,70.0,13000000.0,0.0,True,70.0,0.04875,0.77778,90.0,siting - outside the footprint,False,False
17109010700,McDonough County,IL,micro,1770,101750,False,ffiec_ratio,99.0,70.0,0.0,70.0,7790000.0,0.0,True,70.0,0.03955,0.70707,99.0,siting - outside the footprint,False,False
55031030102,Douglas County,WI,metro,863,101731,False,ffiec_ratio,119.0,70.0,0.0,70.0,14050000.0,0.0,True,70.0,0.08111,0.58824,119.0,siting - outside the footprint,False,False
17031150700,Cook County,IL,metro,1417,130417,False,ffiec_ratio,111.0,70.0,0.0,70.0,22580000.0,0.0,False,70.0,0.0494,0.63063,111.0,"conversion - present, capturing none",False,False
55007960300,Bayfield County,WI,rural,1610,91042,False,ffiec_ratio,118.0,69.0,0.0,69.0,13035000.0,0.0,False,69.0,0.04286,0.58475,118.0,"conversion - present, capturing none",False,False
17097861013,Lake County,IL,metro,1251,117083,False,ffiec_ratio,142.0,70.0,1.0,69.0,18010000.0,1.429,True,69.0,0.05516,0.48592,139.97,siting - outside the footprint,False,False
55059000502,Kenosha County,WI,metro,1765,131250,False,ffiec_ratio,89.0,71.0,2.0,69.0,14705000.0,2.817,True,69.0,0.03909,0.77528,86.49,siting - outside the footprint,False,False
55059001700,Kenosha County,WI,metro,1084,110568,False,ffiec_ratio,112.0,69.0,0.0,69.0,11415000.0,0.0,False,69.0,0.06365,0.61607,112.0,"conversion - present, capturing none",False,False
55079080200,Milwaukee County,WI,metro,1887,171199,False,ffiec_ratio,97.0,69.0,0.0,69.0,21535000.0,0.0,False,69.0,0.03657,0.71134,97.0,"conversion - present, capturing none",False,False
55105002500,Rock County,WI,metro,979,84917,True,ffiec_ratio,118.0,77.0,8.0,69.0,15605000.0,10.39,False,69.0,0.07048,0.58475,105.74,"conversion - present, under-capturing",False,False
55137960100,Waushara County,WI,rural,1232,97266,False,ffiec_ratio,105.0,71.0,2.0,69.0,13635000.0,2.817,False,69.0,0.05601,0.65714,102.04,"conversion - present, under-capturing",False,False
55027960500,Dodge County,WI,micro,1509,88688,False,ffiec_ratio,111.0,69.0,0.0,69.0,17465000.0,0.0,False,69.0,0.04573,0.62162,111.0,"conversion - present, capturing none",False,False
17031160602,Cook County,IL,metro,1570,99258,True,ffiec_ratio,124.0,69.0,0.0,69.0,24495000.0,0.0,True,69.0,0.04395,0.55645,124.0,siting - outside the footprint,False,False
17083010300,Jersey County,IL,metro,1190,112457,False,ffiec_ratio,118.0,70.0,1.0,69.0,11200000.0,1.429,True,69.0,0.05798,0.58475,116.31,siting - outside the footprint,False,False
17097861510,Lake County,IL,metro,1774,114115,False,ffiec_ratio,124.0,69.0,0.0,69.0,14495000.0,0.0,False,69.0,0.0389,0.55645,124.0,"conversion - present, capturing none",False,False
17097860301,Lake County,IL,metro,1227,71985,True,ffiec_ratio,136.0,70.0,1.0,69.0,13250000.0,1.429,False,69.0,0.05623,0.50735,134.06,"conversion - present, under-capturing",False,False
17031750600,Cook County,IL,metro,1310,47063,True,ffiec_ratio,135.0,70.0,1.0,69.0,12520000.0,1.429,True,69.0,0.05267,0.51111,133.07,siting - outside the footprint,False,False
17201000104,Winnebago County,IL,metro,1089,41793,True,ffiec_ratio,105.0,71.0,2.0,69.0,8725000.0,2.817,False,69.0,0.06336,0.65714,102.04,"conversion - present, under-capturing",False,False
17197884004,Will County,IL,metro,1302,91250,True,ffiec_ratio,125.0,69.0,0.0,69.0,12885000.0,0.0,True,69.0,0.053,0.552,125.0,siting - outside the footprint,False,False
17031828802,Cook County,IL,metro,1105,72604,True,ffiec_ratio,138.0,69.0,0.0,69.0,9785000.0,0.0,True,69.0,0.06244,0.5,138.0,siting - outside the footprint,False,False
17031805301,Cook County,IL,metro,1081,146444,False,ffiec_ratio,124.0,69.0,0.0,69.0,20385000.0,0.0,False,69.0,0.06383,0.55645,124.0,"conversion - present, capturing none",False,False
55079050104,Milwaukee County,WI,metro,1424,127881,False,ffiec_ratio,119.0,73.0,4.0,69.0,21545000.0,5.479,False,69.0,0.04846,0.57983,112.48,"conversion - present, under-capturing",False,False
55101000500,Racine County,WI,metro,1904,49776,True,ffiec_ratio,144.0,70.0,1.0,69.0,17430000.0,1.429,False,69.0,0.03624,0.47917,141.94,"conversion - present, under-capturing",False,False
17031804109,Cook County,IL,metro,1145,203500,False,ffiec_ratio,96.0,69.0,0.0,69.0,23685000.0,0.0,True,69.0,0.06026,0.71875,96.0,siting - outside the footprint,False,False
17019010702,Champaign County,IL,metro,1422,129821,False,ffiec_ratio,111.0,69.0,0.0,69.0,13045000.0,0.0,True,69.0,0.04852,0.62162,111.0,siting - outside the footprint,False,False
17031824800,Cook County,IL,metro,2082,75489,True,ffiec_ratio,157.0,69.0,0.0,69.0,9395000.0,0.0,True,69.0,0.03314,0.43949,157.0,siting - outside the footprint,False,False
17097861901,Lake County,IL,metro,1093,102891,True,ffiec_ratio,131.0,71.0,2.0,69.0,13835000.0,2.817,False,69.0,0.06313,0.52672,127.31,"conversion - present, under-capturing",False,False
17031221100,Cook County,IL,metro,1988,99040,False,ffiec_ratio,114.0,69.0,0.0,69.0,33195000.0,0.0,True,69.0,0.03471,0.60526,114.0,siting - outside the footprint,False,False
17031063302,Cook County,IL,metro,2950,227485,False,ffiec_ratio,105.0,69.0,0.0,69.0,53625000.0,0.0,True,69.0,0.02339,0.65714,105.0,siting - outside the footprint,False,False
17073030202,Henry County,IL,metro,1359,78125,False,ffiec_ratio,104.0,69.0,0.0,69.0,7815000.0,0.0,True,69.0,0.05077,0.66346,104.0,siting - outside the footprint,False,False
17163501802,St. Clair County,IL,metro,1121,111944,False,ffiec_ratio,126.0,71.0,2.0,69.0,9935000.0,2.817,True,69.0,0.06155,0.54762,122.45,siting - outside the footprint,False,False
17167002700,Sangamon County,IL,metro,1507,81083,True,ffiec_ratio,94.0,69.0,0.0,69.0,7705000.0,0.0,True,69.0,0.04579,0.73404,94.0,siting - outside the footprint,False,False
17031070102,Cook County,IL,metro,1856,250001,False,ffiec_ratio,103.0,69.0,0.0,69.0,115415000.0,0.0,True,69.0,0.03718,0.6699,103.0,siting - outside the footprint,False,False
17155954600,Putnam County,IL,micro,1240,95598,False,ffiec_ratio,119.0,69.0,0.0,69.0,11785000.0,0.0,True,69.0,0.05565,0.57983,119.0,siting - outside the footprint,False,False
17019000800,Champaign County,IL,metro,2920,85331,False,ffiec_ratio,96.0,69.0,0.0,69.0,30875000.0,0.0,True,69.0,0.02363,0.71875,96.0,siting - outside the footprint,False,False
17031700302,Cook County,IL,metro,1791,100727,False,ffiec_ratio,132.0,69.0,0.0,69.0,13745000.0,0.0,True,69.0,0.03853,0.52273,132.0,siting - outside the footprint,False,False
17163503301,St. Clair County,IL,metro,1760,76577,True,ffiec_ratio,122.0,69.0,0.0,69.0,10115000.0,0.0,False,69.0,0.0392,0.56557,122.0,"conversion - present, capturing none",False,False
17031031200,Cook County,IL,metro,3413,,True,ffiec_ratio,112.0,71.0,2.0,69.0,73355000.0,2.817,False,69.0,0.02022,0.61607,108.84,"conversion - present, under-capturing",False,True
17031661100,Cook County,IL,metro,1936,76146,True,ffiec_ratio,125.0,69.0,0.0,69.0,11225000.0,0.0,True,69.0,0.03564,0.552,125.0,siting - outside the footprint,False,False
17091012600,Kankakee County,IL,metro,1528,101875,False,ffiec_ratio,117.0,69.0,0.0,69.0,9985000.0,0.0,True,69.0,0.04516,0.58974,117.0,siting - outside the footprint,False,False
17031807700,Cook County,IL,metro,2337,89867,False,ffiec_ratio,159.0,69.0,0.0,69.0,20965000.0,0.0,False,69.0,0.02953,0.43396,159.0,"conversion - present, capturing none",False,False
55075961200,Marinette County,WI,micro,1164,108813,False,ffiec_ratio,96.0,71.0,3.0,68.0,14905000.0,4.225,False,68.0,0.05842,0.70833,91.94,"conversion - present, under-capturing",False,False
55079000700,Milwaukee County,WI,metro,1393,62165,True,ffiec_ratio,150.0,73.0,5.0,68.0,10895000.0,6.849,False,68.0,0.04882,0.45333,139.73,"conversion - present, under-capturing",False,False
55133203308,Waukesha County,WI,metro,1776,108875,False,ffiec_ratio,98.0,69.0,1.0,68.0,16745000.0,1.449,False,68.0,0.03829,0.69388,96.58,"conversion - present, under-capturing",False,False
55133202303,Waukesha County,WI,metro,1169,62228,False,ffiec_ratio,96.0,69.0,1.0,68.0,15245000.0,1.449,False,68.0,0.05817,0.70833,94.61,"conversion - present, under-capturing",False,False
17031030800,Cook County,IL,metro,2211,186220,False,ffiec_ratio,101.0,70.0,2.0,68.0,48310000.0,2.857,False,68.0,0.03076,0.67327,98.11,"conversion - present, under-capturing",False,False
55089650102,Ozaukee County,WI,metro,1297,142813,False,ffiec_ratio,98.0,71.0,3.0,68.0,18695000.0,4.225,False,68.0,0.05243,0.69388,93.86,"conversion - present, under-capturing",False,False
55067960102,Langlade County,WI,rural,740,71806,False,ffiec_ratio,88.0,74.0,6.0,68.0,12980000.0,8.108,False,68.0,0.09189,0.77273,80.86,"conversion - present, under-capturing",False,False
17163501502,St. Clair County,IL,metro,1078,103188,False,ffiec_ratio,126.0,71.0,3.0,68.0,10235000.0,4.225,False,68.0,0.06308,0.53968,120.68,"conversion - present, under-capturing",False,False
55099970200,Price County,WI,rural,1262,75121,True,ffiec_ratio,130.0,71.0,3.0,68.0,10075000.0,4.225,False,68.0,0.05388,0.52308,124.51,"conversion - present, under-capturing",False,False
17043841003,DuPage County,IL,metro,1450,114505,False,ffiec_ratio,127.0,68.0,0.0,68.0,15950000.0,0.0,False,68.0,0.0469,0.53543,127.0,"conversion - present, capturing none",False,False
17043840104,DuPage County,IL,metro,2306,81442,True,ffiec_ratio,116.0,70.0,2.0,68.0,18650000.0,2.857,True,68.0,0.02949,0.58621,112.69,siting - outside the footprint,False,False
55139001700,Winnebago County,WI,metro,1154,114495,False,ffiec_ratio,111.0,73.0,5.0,68.0,16465000.0,6.849,False,68.0,0.05893,0.61261,103.4,"conversion - present, under-capturing",False,False
55123960200,Vernon County,WI,metro,1501,80893,False,ffiec_ratio,98.0,69.0,1.0,68.0,11235000.0,1.449,True,68.0,0.0453,0.69388,96.58,siting - outside the footprint,False,False
