uninumbr,cert,year,deposits
15577,33935,2021,125374000
609420,33935,2021,9618000
13907,33935,2021,86030000
615826,33935,2021,23025000
290229,33935,2021,0
616981,33935,2021,15501000
632279,33935,2021,2161000
634578,33935,2021,139000
357249,33935,2021,344935000
442391,33935,2021,215728000
55589,34011,2021,1014054000
361305,34011,2021,181877000
532358,34011,2021,483821000
478278,34011,2021,73478000
289645,34011,2021,106078000
557369,34011,2021,24562000
570451,34011,2021,15228000
592068,34011,2021,16163000
56015,34038,2021,376664000
56210,34073,2021,993130000
290358,34073,2021,0
478990,34073,2021,132765000
569851,34073,2021,9670000
290359,34073,2021,128810000
359497,34073,2021,243632000
289894,34073,2021,138845000
447274,34073,2021,166432000
56213,34076,2021,375172000
290363,34076,2021,36775000
360728,34076,2021,0
5922,34076,2021,33649000
539961,34076,2021,54427000
631747,34076,2021,757037000
442959,34076,2021,23623000
13459,34076,2021,170835000
249172,34076,2021,24690000
249174,34076,2021,35898000
56249,34108,2021,218194000
478550,34108,2021,32002000
536397,34108,2021,14640000
559627,34108,2021,50206000
583286,34108,2021,48520000
57093,34334,2021,33310000
363470,34334,2021,36320000
57156,34393,2021,101704000
57158,34395,2021,2085180000
419685,34395,2021,103011000
437947,34395,2021,177417000
442930,34395,2021,99080000
465584,34395,2021,55263000
16244,34395,2021,90501000
13852,34395,2021,85469000
619206,34395,2021,14319000
57179,34416,2021,83901000
360356,34416,2021,54916000
360357,34416,2021,29295000
366149,34416,2021,53879000
59033,34526,2021,113400000
451895,34526,2021,30964000
625626,34526,2021,4779000
61192,34681,2021,480013000
290778,34681,2021,0
359605,34681,2021,193545000
366190,34681,2021,105398000
453537,34681,2021,108473000
527085,34681,2021,213716000
61524,34752,2021,119272000
531912,34752,2021,0
61551,34778,2021,130349000
290803,34778,2021,1014000
357971,34778,2021,32273000
433487,34778,2021,60248000
6908,34778,2021,39534000
223012,34778,2021,27797000
61963,34900,2021,46513000
605050,34900,2021,16947000
13653,34955,2021,117059000
450637,34955,2021,0
45624,34955,2021,48481000
273348,34955,2021,42239000
290860,34955,2021,2659000
360176,34955,2021,24957000
81327,34955,2021,30951000
74898,35109,2021,146747000
360578,35109,2021,37542000
201886,3510,2021,147548000
201888,3510,2021,118484000
420263,3510,2021,79002000
420264,3510,2021,120113000
422996,3510,2021,101023000
424285,3510,2021,163475000
424645,3510,2021,104699000
424689,3510,2021,69112000
424690,3510,2021,84032000
424788,3510,2021,96451000
427736,3510,2021,134113000
431594,3510,2021,147046000
432283,3510,2021,71209000
432850,3510,2021,57247000
432867,3510,2021,155343000
433434,3510,2021,92944000
433435,3510,2021,401361000
433542,3510,2021,130846000
436998,3510,2021,79860000
437100,3510,2021,59312000
437218,3510,2021,65695000
437767,3510,2021,272573000
437768,3510,2021,108403000
439354,3510,2021,103830000
441044,3510,2021,74683000
441402,3510,2021,83046000
441953,3510,2021,106458000
441954,3510,2021,90438000
447275,3510,2021,44305000
455097,3510,2021,195835000
455101,3510,2021,28178000
455105,3510,2021,191172000
456278,3510,2021,57067000
457000,3510,2021,301723000
457591,3510,2021,98374000
457644,3510,2021,94855000
457903,3510,2021,38289000
459389,3510,2021,60086000
460089,3510,2021,112962000
460093,3510,2021,102131000
462278,3510,2021,179969000
467885,3510,2021,117963000
467990,3510,2021,0
469281,3510,2021,59200000
469927,3510,2021,84516000
469928,3510,2021,32193000
470532,3510,2021,38796000
475492,3510,2021,72222000
480118,3510,2021,455065000
9724,3510,2021,25344170000
12624,3510,2021,145178000
233827,3510,2021,174024000
10604,3510,2021,1162558000
238071,3510,2021,119939000
39891,3510,2021,224393000
186627,3510,2021,330062000
10056,3510,2021,314147000
235547,3510,2021,251208000
12871,3510,2021,218553000
247122,3510,2021,295629000
247125,3510,2021,212558000
12148,3510,2021,167301000
13432,3510,2021,109231000
249074,3510,2021,167581000
208077,3510,2021,116218000
13713,3510,2021,198979000
39688,3510,2021,164954000
43769,3510,2021,299950000
282678,3510,2021,98398000
241457,3510,2021,125566000
208079,3510,2021,136202000
208080,3510,2021,169440000
235549,3510,2021,254624000
233894,3510,2021,109458000
41078,3510,2021,202180000
265850,3510,2021,93080000
265851,3510,2021,141480000
265853,3510,2021,177777000
265854,3510,2021,118364000
40729,3510,2021,132240000
265864,3510,2021,98029000
43185,3510,2021,79956000
265867,3510,2021,150218000
265880,3510,2021,293847000
265881,3510,2021,166127000
43869,3510,2021,541525000
265887,3510,2021,186881000
268911,3510,2021,142650000
268912,3510,2021,159922000
268913,3510,2021,112394000
268914,3510,2021,148107000
268915,3510,2021,174184000
268916,3510,2021,265212000
269033,3510,2021,383946000
269050,3510,2021,185751000
269052,3510,2021,226408000
269053,3510,2021,1196899000
269054,3510,2021,172926000
269061,3510,2021,110970000
269062,3510,2021,207597000
235862,3510,2021,178694000
235864,3510,2021,216271000
235865,3510,2021,186908000
235866,3510,2021,230390000
235869,3510,2021,90852000
42100,3510,2021,254021000
274117,3510,2021,228135000
274119,3510,2021,199633000
42999,3510,2021,123707000
274121,3510,2021,114324000
274125,3510,2021,78007000
274133,3510,2021,154665000
265896,3510,2021,152928000
265898,3510,2021,57125000
359309,3510,2021,175761000
359603,3510,2021,92290000
363352,3510,2021,119128000
419126,3510,2021,149695000
419949,3510,2021,75420000
424612,3510,2021,34465000
424658,3510,2021,74416000
424660,3510,2021,47750000
430722,3510,2021,56727000
432810,3510,2021,28620000
433290,3510,2021,56322000
446336,3510,2021,44101000
458772,3510,2021,101202000
487524,3510,2021,70593000
487525,3510,2021,184363000
488118,3510,2021,41312000
488121,3510,2021,68246000
488126,3510,2021,46395000
489781,3510,2021,97980000
500131,3510,2021,124303000
500132,3510,2021,86124000
500172,3510,2021,171255000
516700,3510,2021,89441000
538287,3510,2021,28732000
634501,3510,2021,1780201000
580373,3511,2021,0
2344,3511,2021,77716000
201715,3511,2021,56303000
10920,3511,2021,130697000
2345,3511,2021,78291000
363351,3511,2021,83902000
6958,3511,2021,33753000
3918,3511,2021,51605000
364801,3511,2021,9925866000
227051,3511,2021,68483000
13141,3511,2021,43990000
469769,3511,2021,264279000
359067,3511,2021,102863000
365613,3511,2021,199897000
365614,3511,2021,143493000
418961,3511,2021,737497000
419501,3511,2021,82780000
468659,3511,2021,541694000
74920,35131,2021,274970000
463227,35131,2021,77194000
466957,35131,2021,98147000
540075,35131,2021,26521000
547912,35131,2021,0
605528,35131,2021,17729000
7484,35131,2021,8959000
75642,35169,2021,253905000
76778,35223,2021,160884000
582571,35223,2021,46805000
41261,35223,2021,38736000
596583,35223,2021,170415000
621072,35223,2021,10645000
76785,35229,2021,27157000
358316,35229,2021,66830000
363983,35229,2021,14258000
459450,35229,2021,14705000
594411,35229,2021,11925000
76786,35230,2021,556957000
465238,35230,2021,257330000
587058,35230,2021,214994000
79497,35393,2021,66176000
79520,35412,2021,215924000
359291,35412,2021,207101000
437878,35412,2021,209975000
492794,35412,2021,129057000
80017,35422,2021,292203000
81171,35518,2021,267917000
422522,35518,2021,340738000
291943,35602,2021,670000
2288,3598,2021,71420000
46405,3598,2021,26018000
282267,3598,2021,21992000
2289,3599,2021,63572000
360169,3599,2021,23972000
496420,3599,2021,15658000
2290,3600,2021,22174000
2291,3601,2021,48958000
223044,3601,2021,10747000
2293,3603,2021,716693000
201443,3603,2021,99649000
13903,3603,2021,104013000
201450,3603,2021,24578000
15198,3603,2021,83210000
364473,3603,2021,80683000
201444,3603,2021,50417000
457973,3603,2021,28614000
201872,3603,2021,168673000
253177,3603,2021,58140000
457912,3603,2021,41560000
3912,3603,2021,139500000
208083,3603,2021,61551000
201445,3603,2021,88884000
201449,3603,2021,23740000
5921,3603,2021,100218000
419578,3603,2021,40271000
11854,3603,2021,106995000
201446,3603,2021,138486000
445554,3603,2021,122613000
492780,3603,2021,30357000
591740,3603,2021,167599000
7476,3603,2021,64899000
225468,3603,2021,68356000
11318,3603,2021,28467000
439911,3603,2021,9249000
631690,3603,2021,0
201448,3603,2021,31486000
15620,3603,2021,94801000
2297,3607,2021,90177000
7487,3607,2021,38591000
225475,3607,2021,11826000
2301,3612,2021,175570000
5407,3612,2021,79739000
7982,3612,2021,20791000
2365,3612,2021,26991000
2369,3612,2021,152234000
13412,3612,2021,0
2302,3614,2021,167375000
505888,3614,2021,18252000
581979,3614,2021,23435000
603031,3614,2021,44076000
201465,3614,2021,553000
201974,3614,2021,8849000
366055,3614,2021,89391000
2303,3615,2021,51687000
284419,3615,2021,9121000
201466,3615,2021,0
2321,3639,2021,186431000
2335,3657,2021,253520000
208108,3657,2021,82980000
208109,3657,2021,54152000
11736,3657,2021,79240000
242775,3657,2021,75532000
242776,3657,2021,188781000
15589,3657,2021,63799000
254486,3657,2021,100124000
201686,3657,2021,35561000
201687,3657,2021,55936000
201688,3657,2021,87944000
201689,3657,2021,151621000
201690,3657,2021,70344000
201691,3657,2021,33284000
12194,3657,2021,68169000
244693,3657,2021,37101000
12466,3657,2021,181858000
245785,3657,2021,43477000
245786,3657,2021,41721000
245787,3657,2021,42233000
201692,3657,2021,38924000
5930,3657,2021,96300000
357830,3657,2021,24911000
357831,3657,2021,32761000
360179,3657,2021,39146000
362390,3657,2021,21128000
362693,3657,2021,43793000
364800,3657,2021,28025000
201685,3657,2021,229817000
442605,3657,2021,20643000
442606,3657,2021,8871000
442607,3657,2021,741230000
450439,3657,2021,15404000
452981,3657,2021,44392000
452982,3657,2021,35332000
452983,3657,2021,30910000
452984,3657,2021,25007000
452985,3657,2021,15156000
453033,3657,2021,17286000
465840,3657,2021,17586000
465841,3657,2021,24413000
465842,3657,2021,10018000
478491,3657,2021,26254000
478772,3657,2021,44651000
489493,3657,2021,29207000
493036,3657,2021,11727000
223047,3657,2021,80121000
223048,3657,2021,128269000
3927,3657,2021,101765000
208107,3657,2021,27464000
2339,3661,2021,322331000
2341,3664,2021,688855000
201709,3664,2021,17007000
442285,3664,2021,101082000
465585,3664,2021,110730000
2381,3664,2021,29599000
588108,3664,2021,10129000
596680,3664,2021,11395000
201711,3664,2021,178947000
363599,3664,2021,50777000
363643,3664,2021,48356000
226338,3664,2021,47242000
223049,3664,2021,63241000
13239,3664,2021,38936000
2349,3674,2021,36800000
582576,3674,2021,223101000
2352,3677,2021,164796000
43179,3677,2021,24432000
237597,3677,2021,9743000
446232,3677,2021,10835000
457972,3677,2021,28602000
478810,3677,2021,10695000
2360,3688,2021,74774000
2362,3691,2021,190887000
201745,3691,2021,28345000
451650,3691,2021,63152000
2363,3693,2021,27909000
201748,3693,2021,1508000
201749,3693,2021,20878000
201750,3693,2021,2245000
360171,3693,2021,2670000
2368,3698,2021,37419000
428149,3698,2021,8881000
429641,3698,2021,7793000
17102,3698,2021,25426000
2370,3701,2021,205520000
535547,3701,2021,41527000
580444,3701,2021,21278000
604529,3701,2021,14908000
607790,3701,2021,3254000
626853,3701,2021,7870000
201757,3701,2021,28823000
201758,3701,2021,49032000
201759,3701,2021,67129000
201761,3701,2021,87989000
360933,3701,2021,32812000
361869,3701,2021,37297000
534348,3701,2021,37541000
2371,3702,2021,138632000
432056,3702,2021,58385000
466052,3702,2021,12910000
2374,3705,2021,861966000
8669,3705,2021,46215000
230549,3705,2021,25135000
201766,3705,2021,38534000
41094,3705,2021,155241000
41063,3705,2021,45113000
42682,3705,2021,14801000
14345,3705,2021,59923000
221710,3705,2021,84987000
356493,3705,2021,74349000
6972,3705,2021,90706000
6930,3705,2021,50174000
357236,3705,2021,48816000
498663,3705,2021,5013000
279852,3705,2021,28665000
278877,3705,2021,25943000
45780,3705,2021,26270000
270896,3705,2021,25239000
45744,3705,2021,65412000
263582,3705,2021,20876000
263595,3705,2021,52886000
442254,3705,2021,24925000
2894,3705,2021,25787000
2441,3705,2021,63061000
9747,3705,2021,52432000
2462,3705,2021,80704000
2436,3705,2021,94774000
201893,3705,2021,50133000
201894,3705,2021,40058000
42059,3705,2021,53839000
201897,3705,2021,10530000
418467,3705,2021,23056000
582227,3705,2021,8967000
7435,3705,2021,37923000
43164,3705,2021,421665000
492420,3705,2021,66554000
514550,3705,2021,105416000
514551,3705,2021,58565000
42620,3705,2021,82458000
277165,3705,2021,108365000
364531,3705,2021,46027000
13683,3705,2021,110532000
43424,3705,2021,23160000
510596,3705,2021,38548000
44009,3705,2021,52307000
43492,3705,2021,169998000
242309,3705,2021,58845000
432412,3705,2021,26669000
439427,3705,2021,45769000
468671,3705,2021,57269000
614542,3705,2021,6800000
39836,3705,2021,131857000
16575,3705,2021,52150000
2376,3709,2021,0
2359,3709,2021,91213000
45804,3709,2021,52452000
9624,3709,2021,86723000
446338,3709,2021,48656000
73862,3709,2021,125248000
208099,3709,2021,376046000
6969,3709,2021,107872000
11571,3709,2021,449677000
430158,3709,2021,112113000
13250,3709,2021,83712000
40600,3709,2021,211403000
238114,3709,2021,71405000
1197,3709,2021,73955000
3904,3709,2021,240731000
253954,3709,2021,206911000
12518,3709,2021,66614000
15429,3709,2021,109773000
190174,3709,2021,56326000
9009,3709,2021,30297000
76160,3709,2021,119187000
6414,3709,2021,273818000
221714,3709,2021,69444000
424666,3709,2021,49206000
10484,3709,2021,136345000
475976,3709,2021,47589000
248545,3709,2021,146336000
530108,3709,2021,67526000
577999,3709,2021,59141000
10748,3709,2021,695494000
238447,3709,2021,210465000
238449,3709,2021,102968000
13875,3709,2021,119881000
238450,3709,2021,269806000
14186,3709,2021,153444000
7234,3709,2021,49257000
224356,3709,2021,163296000
238453,3709,2021,67219000
238455,3709,2021,50595000
357237,3709,2021,267529000
263852,3709,2021,75660000
12089,3709,2021,101028000
10912,3709,2021,107978000
419531,3709,2021,94643000
419532,3709,2021,80184000
1191,3709,2021,41217000
429662,3709,2021,24053000
492682,3709,2021,0
12645,3709,2021,260021000
245921,3709,2021,53088000
40558,3709,2021,753110000
10976,3709,2021,100631000
14601,3709,2021,299844000
46145,3709,2021,79237000
291951,3709,2021,143499000
357414,3709,2021,61415000
594,3709,2021,117287000
186653,3709,2021,75399000
186658,3709,2021,51120000
1189,3709,2021,285635000
45699,3709,2021,152531000
2378,3709,2021,1294004000
201785,3709,2021,221420000
235266,3709,2021,104950000
201786,3709,2021,54949000
201768,3709,2021,116118000
201772,3709,2021,80659000
3924,3709,2021,348220000
208104,3709,2021,65292000
201774,3709,2021,236530000
201776,3709,2021,325424000
283367,3709,2021,49590000
5931,3709,2021,237430000
219803,3709,2021,253848000
9393,3709,2021,602141000
16044,3709,2021,153731000
14034,3709,2021,93882000
13606,3709,2021,190159000
12169,3709,2021,102672000
201752,3709,2021,106545000
219805,3709,2021,102243000
201780,3709,2021,0
42263,3709,2021,47053000
2367,3709,2021,94519000
361065,3709,2021,259806000
364802,3709,2021,0
364803,3709,2021,0
11869,3709,2021,632888000
13917,3709,2021,115083000
41842,3709,2021,189828000
272307,3709,2021,68553000
2377,3711,2021,293523000
508185,3711,2021,0
612329,3711,2021,6546000
6952,3711,2021,46314000
201783,3711,2021,24043000
278222,3711,2021,36984000
478305,3711,2021,60493000
16064,3711,2021,40848000
2379,3713,2021,218972000
201790,3713,2021,0
266775,3713,2021,84887000
604849,3713,2021,1869000
2385,3719,2021,92317000
201798,3719,2021,156560000
201799,3719,2021,36129000
201800,3719,2021,116416000
2408,3719,2021,38329000
201859,3719,2021,19745000
429750,3719,2021,20104000
441905,3719,2021,12060000
617290,3719,2021,189414000
626931,3719,2021,152760000
2386,3720,2021,123929000
201801,3720,2021,11065000
360617,3720,2021,27178000
3898,3720,2021,37041000
613206,3720,2021,9428000
2388,3722,2021,244035000
201805,3722,2021,0
2354,3722,2021,25273000
201806,3722,2021,7025000
201807,3722,2021,24115000
10303,3722,2021,22583000
484875,3722,2021,152604000
2348,3722,2021,67010000
201720,3722,2021,31321000
10051,3722,2021,13696000
2397,3732,2021,219877000
201827,3732,2021,250816000
461709,3732,2021,121161000
2410,3745,2021,68858000
201864,3745,2021,4683000
7894,3745,2021,19395000
2412,3747,2021,16230000
201865,3747,2021,22386000
619509,3747,2021,29446000
622339,3747,2021,2439000
625266,3747,2021,96609000
243356,3747,2021,77614000
2351,3747,2021,65333000
361883,3747,2021,37286000
7462,3747,2021,63065000
553944,3747,2021,26357000
607844,3747,2021,0
2414,3749,2021,69453000
10653,3749,2021,25870000
12929,3749,2021,24036000
2424,3759,2021,228135000
201881,3759,2021,0
2465,3759,2021,0
201936,3759,2021,0
2425,3761,2021,65828000
2426,3762,2021,103800000
201883,3762,2021,14586000
282260,3762,2021,39892000
2434,3770,2021,41711000
2439,3775,2021,190065000
282257,3775,2021,52108000
233683,3775,2021,46231000
233684,3775,2021,77301000
557072,3775,2021,143713000
597369,3775,2021,60102000
41045,3775,2021,212356000
265556,3775,2021,16891000
265559,3775,2021,0
44506,3775,2021,17258000
8989,3775,2021,42085000
10660,3775,2021,29636000
629850,3775,2021,9594000
511690,3775,2021,199839000
7689,3775,2021,97556000
208116,3775,2021,76603000
9655,3775,2021,56736000
2440,3777,2021,191284000
201899,3777,2021,0
42058,3777,2021,29168000
201900,3777,2021,31676000
696,3777,2021,74119000
2450,3787,2021,1703000
201915,3787,2021,103861000
577893,3787,2021,16148000
622346,3787,2021,36245000
689,3787,2021,71767000
690,3787,2021,51340000
5402,3787,2021,58509000
6950,3787,2021,68979000
201968,3787,2021,33489000
201916,3787,2021,77590000
201917,3787,2021,69534000
360485,3787,2021,120084000
476657,3787,2021,168761000
7483,3787,2021,160170000
476658,3787,2021,20271000
2455,3792,2021,280523000
201922,3792,2021,88544000
9797,3792,2021,31056000
2461,3799,2021,183598000
201930,3799,2021,42696000
365996,3799,2021,62873000
187763,3799,2021,38410000
2466,3805,2021,52371000
2468,3807,2021,107758000
201939,3807,2021,0
2469,3808,2021,107809000
201940,3808,2021,0
201941,3808,2021,0
2470,3809,2021,0
201942,3809,2021,0
10846,3809,2021,34726000
360873,3809,2021,110598000
452620,3809,2021,70767000
468553,3809,2021,164501000
470227,3809,2021,5156000
470228,3809,2021,77522000
480306,3809,2021,57825000
502035,3809,2021,2620000
514872,3809,2021,28435000
201945,3809,2021,214018000
542839,3809,2021,50326000
555753,3809,2021,19781000
573481,3809,2021,7374000
577488,3809,2021,19189000
11733,3809,2021,81373000
201946,3809,2021,116931000
201947,3809,2021,138545000
2475,3814,2021,369960000
444390,3814,2021,0
2478,3817,2021,73898000
201957,3817,2021,3813000
2364,3817,2021,9366000
2479,3818,2021,81327000
2482,3821,2021,163359000
201962,3821,2021,0
201963,3821,2021,4855000
201964,3821,2021,15286000
451652,3821,2021,13436000
492781,3821,2021,8035000
492782,3821,2021,10431000
2486,3826,2021,65718000
2487,3827,2021,77082000
2490,3830,2021,74613000
201970,3830,2021,24540000
13460,3830,2021,22471000
201971,3830,2021,26029000
201972,3830,2021,14828000
2327,3832,2021,152972000
15066,3832,2021,43448000
2494,3834,2021,59965000
2496,3837,2021,88468000
2498,3840,2021,213710000
2489,3840,2021,35583000
5403,3840,2021,28561000
272305,3840,2021,16866000
201955,3840,2021,50785000
481114,3840,2021,17944000
493095,3840,2021,18349000
2499,3842,2021,195689000
201983,3842,2021,65526000
595890,3842,2021,46132000
615828,3842,2021,12118000
495858,3842,2021,43108000
40743,3842,2021,56657000
201984,3842,2021,122682000
251393,3842,2021,14247000
462136,3842,2021,69353000
533337,3842,2021,18386000
2406,3842,2021,33987000
359858,3842,2021,18765000
2502,3845,2021,60907000
201986,3845,2021,0
201987,3845,2021,0
17469,3845,2021,21128000
2503,3846,2021,128719000
201988,3846,2021,16351000
6666,3846,2021,23042000
433866,3846,2021,38618000
2505,3850,2021,25162000
201990,3850,2021,18351000
264455,4365,2021,21235000
40822,4365,2021,124255000
264456,4365,2021,30494000
264457,4365,2021,54397000
264458,4365,2021,69355000
432833,4365,2021,91836000
10502,4382,2021,23396000
1193,4382,2021,63731000
7887,4382,2021,87425000
227050,4382,2021,0
43153,4382,2021,27294000
43418,4382,2021,20570000
44132,4382,2021,10286000
43543,4382,2021,17217000
40954,4382,2021,12744000
279943,4382,2021,12710000
2325,4382,2021,79811000
201664,4382,2021,40814000
2419,4382,2021,37923000
454567,4382,2021,0
466509,4382,2021,67065000
9217,4382,2021,56469000
232059,4382,2021,18945000
232061,4382,2021,26100000
6920,4382,2021,14302000
362395,4382,2021,22585000
452225,4382,2021,18183000
473045,4382,2021,26201000
473048,4382,2021,56895000
473050,4382,2021,19893000
9815,4382,2021,30367000
2506,4382,2021,14577000
7507,4382,2021,46946000
225497,4382,2021,0
11867,4382,2021,41767000
243163,4382,2021,0
230697,4382,2021,32087000
230698,4382,2021,10603000
2477,4534,2021,71110000
492721,4534,2021,15543000
56261,4534,2021,31109000
203970,4666,2021,28614000
361389,4666,2021,624000
429654,4666,2021,3059000
11808,5285,2021,158871000
243045,5285,2021,67067000
12826,5285,2021,54890000
61979,5296,2021,452380000
43399,5296,2021,107219000
280878,5296,2021,101979000
280880,5296,2021,50178000
41855,5296,2021,48613000
280882,5296,2021,47137000
280883,5296,2021,52009000
280885,5296,2021,33651000
274934,5296,2021,82952000
274936,5296,2021,42718000
274531,5296,2021,93883000
274533,5296,2021,68793000
274535,5296,2021,99164000
430566,5296,2021,118284000
433893,5296,2021,23218000
15408,5296,2021,663340000
254183,5296,2021,57915000
13400,5296,2021,225605000
201868,5296,2021,27514000
12183,5296,2021,80951000
358658,5296,2021,36398000
43086,5296,2021,42439000
279378,5296,2021,99432000
279381,5296,2021,193769000
279382,5296,2021,87801000
279384,5296,2021,41565000
6691,5296,2021,36303000
361929,5296,2021,50919000
47173,5296,2021,28916000
47449,5296,2021,38162000
494213,5296,2021,184849000
538295,5296,2021,17778000
557730,5296,2021,1414763000
589987,5296,2021,11710000
590585,5296,2021,11705000
9349,5296,2021,119218000
43370,5296,2021,30839000
278474,5296,2021,95340000
232447,5296,2021,20408000
11753,5296,2021,56739000
242838,5296,2021,41055000
441723,5296,2021,42570000
8698,5452,2021,643366000
47129,5452,2021,63020000
230630,5452,2021,85538000
7889,5452,2021,109599000
227054,5452,2021,79498000
6904,5452,2021,296038000
8119,5452,2021,76413000
451773,5452,2021,29006000
457294,5452,2021,0
457295,5452,2021,0
457296,5452,2021,0
457297,5452,2021,0
457298,5452,2021,0
457299,5452,2021,0
468020,5452,2021,97668000
15539,5452,2021,90095000
254400,5452,2021,83264000
254401,5452,2021,79244000
360932,5452,2021,41318000
514910,5452,2021,0
521816,5452,2021,0
522186,5452,2021,0
119525,55130,2021,130161000
356679,57061,2021,482893000
462140,57061,2021,66192000
493606,57061,2021,108169000
590068,57061,2021,135785000
626753,57061,2021,59479000
356990,57082,2021,2759165000
431929,57082,2021,281107000
289893,57082,2021,300600000
568801,57082,2021,65883000
587277,57082,2021,19520000
442582,57082,2021,15473000
453549,57082,2021,49094000
473624,57082,2021,84737000
357824,57103,2021,446781000
571410,57103,2021,7251000
597126,57103,2021,47776000
463655,57103,2021,255041000
57051,57103,2021,158783000
493437,57103,2021,390728000
557542,57103,2021,58985000
3900,5722,2021,75673000
7684,5722,2021,36517000
226331,5722,2021,5610000
527468,5722,2021,0
520911,57295,2021,0
3905,5730,2021,66642000
208072,5730,2021,0
362437,57359,2021,244555000
455080,57359,2021,70529000
3914,5740,2021,147420000
3917,5744,2021,672190000
208089,5744,2021,127131000
208090,5744,2021,175519000
208091,5744,2021,110047000
432444,5744,2021,61260000
544498,5744,2021,78963000
364227,57488,2021,215645000
3921,5749,2021,83299000
208094,5749,2021,14252000
208095,5749,2021,81494000
446097,5749,2021,87146000
3925,5753,2021,9648000
13317,5753,2021,72573000
466068,5753,2021,18468000
420280,57701,2021,867434000
6681,57701,2021,259424000
222413,57701,2021,54023000
541827,57701,2021,23068000
541828,57701,2021,34322000
557425,57701,2021,79006000
558544,57701,2021,198831000
605527,57701,2021,13671000
423445,57754,2021,214168000
541347,57754,2021,60780000
531929,57754,2021,18394000
588462,57754,2021,58538000
603499,57754,2021,19815000
607903,57754,2021,5258000
247896,57754,2021,110863000
530273,57754,2021,0
530274,57754,2021,72817000
530278,57754,2021,34538000
186643,57754,2021,128507000
510446,57754,2021,97301000
237975,57754,2021,62981000
253790,57754,2021,34643000
571382,57813,2021,101161000
531136,57833,2021,17386000
429670,57897,2021,61153000
440687,57897,2021,35936000
533643,57897,2021,9251000
11652,57897,2021,39139000
432827,57971,2021,202669000
570008,57971,2021,40243000
621683,58018,2021,40301000
439975,58114,2021,259141000
641774,58114,2021,5835000
641775,58114,2021,2309000
440820,58158,2021,137123000
441083,58165,2021,557957000
545290,58165,2021,163050000
607633,58165,2021,33269000
442525,58214,2021,64886000
456022,58214,2021,50615000
442541,58216,2021,1000000
444903,58264,2021,0
478895,58264,2021,209977000
557264,58264,2021,1003501000
445996,58314,2021,417977000
453838,58314,2021,155514000
237833,58314,2021,36127000
269051,58314,2021,42580000
418570,58314,2021,27892000
441862,58314,2021,17706000
242616,58314,2021,41052000
479858,58314,2021,33346000
453839,58314,2021,331803000
15801,58314,2021,101254000
14281,58314,2021,146555000
251540,58314,2021,130657000
251541,58314,2021,81855000
10468,58314,2021,275016000
446858,58348,2021,226377000
456223,58556,2021,378623000
457630,58597,2021,109850000
470807,58597,2021,63088000
56227,58816,2021,167755000
453616,58816,2021,44033000
2306,628,2021,51316460000
201617,628,2021,636313000
271532,628,2021,678696000
271533,628,2021,381979000
42714,628,2021,193318000
271540,628,2021,211005000
42852,628,2021,117463000
271541,628,2021,339172000
271796,628,2021,353360000
43776,628,2021,476867000
271805,628,2021,444517000
40796,628,2021,483104000
264320,628,2021,754144000
264330,628,2021,717166000
42367,628,2021,142602000
264331,628,2021,314595000
42288,628,2021,197695000
41381,628,2021,363433000
45535,628,2021,984546000
288937,628,2021,541790000
201517,628,2021,248447000
3929,628,2021,648538000
14211,628,2021,467518000
208115,628,2021,393107000
606,628,2021,815687000
3903,628,2021,570121000
208070,628,2021,0
243120,628,2021,313579000
12584,628,2021,246618000
254427,628,2021,850710000
254428,628,2021,598210000
14900,628,2021,569821000
201459,628,2021,497766000
14183,628,2021,624450000
251250,628,2021,383440000
1181,628,2021,663858000
190139,628,2021,568034000
190141,628,2021,196379000
190142,628,2021,732676000
15546,628,2021,326619000
254417,628,2021,552874000
201521,628,2021,361111000
201525,628,2021,188844000
584,628,2021,1053642000
593,628,2021,623536000
13558,628,2021,489945000
249444,628,2021,752352000
201526,628,2021,404847000
201527,628,2021,102619000
13841,628,2021,151635000
201538,628,2021,254104000
201539,628,2021,438201000
41943,628,2021,263547000
201540,628,2021,115184000
227063,628,2021,316250000
227064,628,2021,360622000
13987,628,2021,386614000
201696,628,2021,203037000
13805,628,2021,524827000
250285,628,2021,292213000
598,628,2021,1103100000
186667,628,2021,199129000
15866,628,2021,681993000
6905,628,2021,689327000
223009,628,2021,0
223010,628,2021,373868000
15522,628,2021,450775000
15931,628,2021,358752000
13753,628,2021,430183000
250171,628,2021,167771000
13791,628,2021,305014000
13599,628,2021,257899000
262278,628,2021,891950000
262279,628,2021,379808000
262281,628,2021,786265000
42094,628,2021,83566000
274099,628,2021,166621000
274101,628,2021,197953000
14073,628,2021,198043000
41676,628,2021,778204000
43906,628,2021,154133000
270975,628,2021,109115000
270976,628,2021,268325000
270977,628,2021,293928000
201541,628,2021,91517000
43697,628,2021,285124000
201560,628,2021,565648000
201572,628,2021,170811000
201573,628,2021,174370000
201575,628,2021,351354000
201576,628,2021,209020000
201577,628,2021,162450000
201701,628,2021,270632000
13710,628,2021,483785000
190182,628,2021,0
15252,628,2021,649406000
614,628,2021,765122000
201601,628,2021,107099000
2307,628,2021,738180000
201605,628,2021,370262000
186705,628,2021,0
186682,628,2021,228406000
186683,628,2021,64484000
2399,628,2021,472429000
201831,628,2021,103393000
13286,628,2021,155273000
16104,628,2021,167466000
15051,628,2021,100015000
226342,628,2021,243376000
