tract_geoid,county_name,cbsa_title,tier,households,lmi_flag,household_growth,median_income,deposit_market_growth,competitor_saturation,unmet_mortgage_demand,contrib_household_growth,contrib_median_income,contrib_deposit_market_growth,contrib_competitor_saturation,contrib_unmet_mortgage_demand,components_present,opportunity_score,growth_is_estimated,tract_partly_unmeasured,lmi_undetermined,county_growth_heavily_adjusted,retail_basis_status
17043840202,DuPage County,"Chicago-Naperville-Elgin, IL-IN",metro,1875,False,0.328,124583,3.131,7.154,98.0,-0.0303,0.1578,-0.1254,0.0224,0.0707,5,0.0952,False,False,False,False,measured
17163502602,St. Clair County,"St. Louis, MO-IL",metro,1582,True,-3.121,45625,6.452,4.503,105.0,-0.3188,-0.1563,0.3247,0.1466,0.0978,5,0.094,False,False,False,False,measured
17031411200,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,824,False,2.229,101071,3.233,1.94,14.0,0.1287,0.0643,-0.1116,0.2666,-0.2545,5,0.0936,False,False,False,True,measured
55093960300,Pierce County,"Minneapolis-St. Paul-Bloomington, MN-WI",metro,1261,False,-1.135,83615,5.579,6.617,79.0,-0.1527,-0.0051,0.2063,0.0475,-0.0029,5,0.0932,False,False,False,False,measured
17097864903,Lake County,"Chicago-Naperville-Elgin, IL-IN",metro,1741,False,0.043,190223,2.585,11.098,103.0,-0.0541,0.4189,-0.1993,-0.1623,0.09,5,0.0932,False,False,False,True,measured
17043844100,DuPage County,"Chicago-Naperville-Elgin, IL-IN",metro,1377,False,0.26,165243,3.131,10.777,101.0,-0.0359,0.3196,-0.1254,-0.1473,0.0823,5,0.0932,False,False,False,False,measured
17043845401,DuPage County,"Chicago-Naperville-Elgin, IL-IN",metro,1337,False,-1.636,237969,3.131,11.755,79.0,-0.1945,0.6089,-0.1254,-0.1931,-0.0029,5,0.093,False,False,False,False,measured
17089852905,Kane County,"Chicago-Naperville-Elgin, IL-IN",metro,1510,True,1.18,63448,5.101,6.35,63.0,0.041,-0.0854,0.1416,0.0601,-0.0648,5,0.0925,False,False,False,False,measured
17099963600,LaSalle County,"Ottawa, IL",micro,1265,False,-1.027,81181,6.809,11.256,92.0,-0.1436,-0.0148,0.3731,-0.1697,0.0475,5,0.0924,False,False,False,False,measured
17121952200,Marion County,"Centralia, IL",micro,1446,False,-2.68,71923,7.574,6.924,58.0,-0.2819,-0.0516,0.4768,0.0332,-0.0842,5,0.0923,False,False,False,False,measured
17201001700,Winnebago County,"Rockford, IL",metro,1223,False,1.866,56444,5.151,6.469,55.0,0.0984,-0.1132,0.1484,0.0545,-0.0958,5,0.0923,False,False,False,False,measured
17197880124,Will County,"Chicago-Naperville-Elgin, IL-IN",metro,965,False,-3.2,150250,4.616,6.406,86.0,-0.3254,0.2599,0.0758,0.0574,0.0242,5,0.092,True,False,False,False,measured
17031834300,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,2526,True,-0.851,68527,3.233,2.639,122.0,-0.1289,-0.0652,-0.1116,0.2338,0.1636,5,0.0918,True,False,False,True,measured
17043842200,DuPage County,"Chicago-Naperville-Elgin, IL-IN",metro,1970,False,-0.426,138095,3.131,8.109,111.0,-0.0934,0.2116,-0.1254,-0.0223,0.121,5,0.0915,False,False,False,False,measured
17115002402,Macon County,"Decatur, IL",metro,2311,False,0.939,73266,3.438,8.66,144.0,0.0208,-0.0463,-0.0838,-0.0481,0.2488,5,0.0914,False,False,False,False,measured
55007960402,Bayfield County,,rural,1393,False,1.524,77788,5.636,10.088,67.0,0.0698,-0.0283,0.2142,-0.115,-0.0493,5,0.0913,True,False,False,False,measured
17121952400,Marion County,"Centralia, IL",micro,1669,False,-1.197,75215,7.574,11.281,75.0,-0.1578,-0.0386,0.4768,-0.1709,-0.0183,5,0.0912,False,False,False,False,measured
17031221400,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,1562,False,1.824,100565,3.233,5.193,62.0,0.0949,0.0623,-0.1116,0.1142,-0.0687,5,0.0912,False,False,False,True,measured
17031804607,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,2444,False,-0.399,118025,3.233,8.741,135.0,-0.0911,0.1317,-0.1116,-0.0519,0.2139,5,0.091,False,False,False,True,measured
17167003201,Sangamon County,"Springfield, IL",metro,1808,False,-1.17,119231,7.206,17.735,120.0,-0.1555,0.1365,0.4269,-0.4731,0.1559,5,0.0906,False,False,False,False,measured
17197881011,Will County,"Chicago-Naperville-Elgin, IL-IN",metro,1187,False,0.583,130350,4.616,9.938,67.0,-0.0089,0.1808,0.0758,-0.108,-0.0493,5,0.0904,False,False,False,False,measured
55079002200,Milwaukee County,"Milwaukee-Waukesha, WI",metro,905,True,5.466,63239,2.576,4.163,32.0,0.3995,-0.0862,-0.2006,0.1625,-0.1848,5,0.0903,False,False,False,True,measured
17043846311,DuPage County,"Chicago-Naperville-Elgin, IL-IN",metro,2085,False,0.135,103688,3.131,6.297,112.0,-0.0464,0.0747,-0.1254,0.0625,0.1249,5,0.0903,False,False,False,False,measured
55075961200,Marinette County,"Marinette, WI-MI",micro,1164,False,0.086,72500,6.165,8.716,68.0,-0.0505,-0.0494,0.2858,-0.0508,-0.0454,5,0.0898,False,False,False,False,measured
17043846515,DuPage County,"Chicago-Naperville-Elgin, IL-IN",metro,1892,False,1.445,91024,3.131,6.835,103.0,0.0632,0.0243,-0.1254,0.0373,0.09,5,0.0895,False,False,False,False,measured
55079101500,Milwaukee County,"Milwaukee-Waukesha, WI",metro,2169,False,2.168,66969,2.576,5.226,112.0,0.1236,-0.0714,-0.2006,0.1127,0.1249,5,0.0892,False,False,False,True,measured
17113001700,McLean County,"Bloomington, IL",metro,1053,True,0.773,48294,6.799,8.661,55.0,0.007,-0.1456,0.3718,-0.0482,-0.0958,5,0.0892,False,False,False,True,measured
17113000504,McLean County,"Bloomington, IL",metro,2414,True,-0.424,57273,6.799,8.858,74.0,-0.0932,-0.1099,0.3718,-0.0574,-0.0222,5,0.0891,True,False,False,True,measured
17031242400,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,1621,False,4.162,110795,3.233,8.545,41.0,0.2904,0.103,-0.1116,-0.0427,-0.15,5,0.0891,False,False,False,True,measured
17111870903,McHenry County,"Chicago-Naperville-Elgin, IL-IN",metro,1551,True,2.022,75519,4.254,6.588,64.0,0.1114,-0.0373,0.0269,0.0489,-0.0609,5,0.0889,False,False,False,False,measured
17031815000,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,1393,True,2.755,82648,3.233,4.226,48.0,0.1727,-0.009,-0.1116,0.1595,-0.1229,5,0.0888,False,False,False,True,measured
17031803616,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,2197,False,0.937,90347,3.233,6.594,108.0,0.0207,0.0216,-0.1116,0.0486,0.1094,5,0.0888,True,False,False,True,measured
17119403002,Madison County,"St. Louis, MO-IL",metro,2794,False,0.463,112222,3.735,18.237,219.0,-0.019,0.1087,-0.0435,-0.4966,0.5391,5,0.0887,False,False,False,False,measured
17031825302,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,2093,False,-2.256,123750,3.233,8.69,168.0,-0.2465,0.1545,-0.1116,-0.0495,0.3417,5,0.0886,False,False,False,True,measured
55049950400,Iowa County,"Madison, WI",metro,2427,False,1.574,73046,5.595,12.361,99.0,0.074,-0.0472,0.2085,-0.2215,0.0746,5,0.0884,False,False,False,False,measured
55051180200,Iron County,,rural,739,False,0.938,66806,6.411,6.693,22.0,0.0207,-0.072,0.3192,0.044,-0.2235,5,0.0884,False,False,False,False,measured
17197883809,Will County,"Chicago-Naperville-Elgin, IL-IN",metro,1377,True,0.851,71378,4.616,4.38,54.0,0.0134,-0.0538,0.0758,0.1523,-0.0996,5,0.0881,True,False,False,False,measured
55013971000,Burnett County,,rural,761,False,-1.792,73250,8.543,10.939,51.0,-0.2076,-0.0464,0.6082,-0.1549,-0.1113,5,0.0881,False,False,False,False,measured
55001950201,Adams County,,rural,745,False,4.123,60688,4.348,9.621,67.0,0.2872,-0.0963,0.0395,-0.0931,-0.0493,5,0.0879,False,False,False,False,measured
17043846521,DuPage County,"Chicago-Naperville-Elgin, IL-IN",metro,1868,False,-1.455,155222,3.131,8.796,123.0,-0.1794,0.2797,-0.1254,-0.0545,0.1675,5,0.0878,False,False,False,False,measured
17031804316,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,1561,False,-0.527,116835,3.233,6.086,106.0,-0.1018,0.127,-0.1116,0.0724,0.1017,5,0.0877,True,False,False,True,measured
17031837800,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,1331,True,8.358,33159,3.233,8.818,33.0,0.6414,-0.2058,-0.1116,-0.0555,-0.1809,5,0.0875,False,False,False,True,measured
55025011407,Dane County,"Madison, WI",metro,1017,False,2.312,70045,2.659,3.393,80.0,0.1357,-0.0591,-0.1893,0.1985,0.001,5,0.0868,True,False,False,False,measured
17089851301,Kane County,"Chicago-Naperville-Elgin, IL-IN",metro,1169,True,0.079,74186,5.101,4.095,47.0,-0.0511,-0.0426,0.1416,0.1657,-0.1267,5,0.0868,False,False,False,False,measured
55117000201,Sheboygan County,"Sheboygan, WI",metro,1114,False,0.851,60179,5.146,5.914,65.0,0.0135,-0.0984,0.1477,0.0805,-0.0571,5,0.0862,False,False,False,False,measured
55003950800,Ashland County,,rural,1355,True,-0.718,66281,5.723,7.452,91.0,-0.1177,-0.0741,0.2259,0.0085,0.0436,5,0.0862,False,False,False,False,measured
55095960902,Polk County,,rural,1029,False,2.149,98497,2.692,4.326,64.0,0.1221,0.0541,-0.1848,0.1548,-0.0609,5,0.0852,True,False,False,False,measured
55079091300,Milwaukee County,"Milwaukee-Waukesha, WI",metro,1517,False,-0.488,119809,2.576,5.635,119.0,-0.0985,0.1388,-0.2006,0.0936,0.152,5,0.0852,False,False,False,True,measured
17031800300,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,1110,False,-1.129,250001,3.233,15.223,92.0,-0.1521,0.6567,-0.1116,-0.3555,0.0475,5,0.085,False,False,False,True,measured
17043845807,DuPage County,"Chicago-Naperville-Elgin, IL-IN",metro,2451,False,-0.964,121528,3.131,7.216,127.0,-0.1384,0.1457,-0.1254,0.0195,0.183,5,0.0843,False,False,False,False,measured
55083100600,Oconto County,"Green Bay, WI",metro,1109,True,-1.573,72796,3.242,0.0,99.0,-0.1893,-0.0482,-0.1104,0.3574,0.0746,5,0.0842,False,False,False,False,measured
17199020600,Williamson County,"Marion-Herrin, IL",micro,1513,False,0.096,71734,7.567,12.017,58.0,-0.0497,-0.0524,0.4758,-0.2054,-0.0842,5,0.0842,True,False,False,False,measured
17031610800,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,651,False,2.607,108750,3.233,4.302,24.0,0.1603,0.0948,-0.1116,0.156,-0.2158,5,0.0838,False,False,False,True,measured
17089851910,Kane County,"Chicago-Naperville-Elgin, IL-IN",metro,1482,False,-0.518,89375,5.101,7.442,84.0,-0.1011,0.0178,0.1416,0.0089,0.0165,5,0.0837,False,False,False,False,measured
17031828801,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,1814,False,-0.208,111042,3.233,7.408,120.0,-0.0751,0.104,-0.1116,0.0105,0.1559,5,0.0836,False,False,False,True,measured
55133201404,Waukesha County,"Milwaukee-Waukesha, WI",metro,1479,False,-1.262,114145,5.429,10.753,103.0,-0.1633,0.1163,0.1861,-0.1462,0.09,5,0.083,False,False,False,False,measured
17031100700,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,1886,False,0.16,134767,3.233,7.365,87.0,-0.0443,0.1983,-0.1116,0.0125,0.0281,5,0.083,False,False,False,True,measured
55025001802,Dane County,"Madison, WI",metro,2054,False,3.114,76667,2.659,3.57,57.0,0.2028,-0.0328,-0.1893,0.1903,-0.088,5,0.0829,False,False,False,False,measured
17031804404,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,1684,False,1.168,86546,3.233,3.671,70.0,0.04,0.0065,-0.1116,0.1855,-0.0377,5,0.0828,False,False,False,True,measured
55089610102,Ozaukee County,"Milwaukee-Waukesha, WI",metro,1579,False,1.113,84761,2.924,6.333,116.0,0.0354,-0.0006,-0.1535,0.0608,0.1404,5,0.0825,False,False,False,False,measured
17031720400,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,723,False,1.474,124625,3.233,5.971,52.0,0.0656,0.158,-0.1116,0.0778,-0.1074,5,0.0824,False,False,False,True,measured
17201004300,Winnebago County,"Rockford, IL",metro,2077,False,0.709,82396,5.151,9.629,89.0,0.0016,-0.01,0.1484,-0.0935,0.0359,5,0.0823,False,False,False,False,measured
55131440105,Washington County,"Milwaukee-Waukesha, WI",metro,1456,False,0.054,111567,4.101,11.218,129.0,-0.0532,0.1061,0.0061,-0.1679,0.1907,5,0.0818,False,False,False,False,measured
17197881111,Will County,"Chicago-Naperville-Elgin, IL-IN",metro,1153,False,-0.337,108854,4.616,7.647,79.0,-0.0859,0.0953,0.0758,-0.0007,-0.0029,5,0.0817,True,False,False,False,measured
17031820603,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,2046,False,1.631,64630,3.233,6.797,120.0,0.0787,-0.0807,-0.1116,0.0391,0.1559,5,0.0815,False,False,False,True,measured
17201000300,Winnebago County,"Rockford, IL",metro,1789,True,0.169,56776,5.151,5.85,81.0,-0.0436,-0.1119,0.1484,0.0835,0.0049,5,0.0813,False,False,False,False,measured
17163503102,St. Clair County,"St. Louis, MO-IL",metro,1757,True,-2.343,61450,6.452,5.692,83.0,-0.2537,-0.0933,0.3247,0.0909,0.0126,5,0.0812,True,False,False,False,measured
55039041600,Fond du Lac County,"Fond du Lac, WI",metro,2433,False,0.391,64495,5.907,12.984,128.0,-0.025,-0.0812,0.2508,-0.2506,0.1868,5,0.0808,False,False,False,False,measured
17179021201,Tazewell County,"Peoria, IL",metro,1710,False,-2.787,110714,4.884,8.532,131.0,-0.2908,0.1027,0.1122,-0.0422,0.1984,5,0.0803,False,False,False,False,measured
17031030200,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,2614,False,0.031,108466,3.233,4.712,84.0,-0.0551,0.0937,-0.1116,0.1368,0.0165,5,0.0803,False,False,False,True,measured
17163502300,St. Clair County,"St. Louis, MO-IL",metro,1959,True,-2.961,33251,6.452,3.546,99.0,-0.3054,-0.2055,0.3247,0.1914,0.0746,5,0.0798,False,False,False,False,measured
55079180200,Milwaukee County,"Milwaukee-Waukesha, WI",metro,2207,False,2.04,65953,2.576,4.62,106.0,0.113,-0.0754,-0.2006,0.1411,0.1017,5,0.0797,False,False,False,True,measured
55041950100,Forest County,,rural,623,False,0.789,63906,6.87,10.669,58.0,0.0083,-0.0835,0.3813,-0.1422,-0.0842,5,0.0797,False,False,False,False,measured
17031818600,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,1987,False,0.553,102448,3.233,7.293,110.0,-0.0115,0.0698,-0.1116,0.0159,0.1171,5,0.0797,False,False,False,True,measured
55133201403,Waukesha County,"Milwaukee-Waukesha, WI",metro,2093,False,1.356,78877,5.429,13.417,114.0,0.0557,-0.024,0.1861,-0.2709,0.1326,5,0.0796,False,False,False,False,measured
55025001401,Dane County,"Madison, WI",metro,3228,True,4.903,49592,2.659,4.135,52.0,0.3524,-0.1405,-0.1893,0.1638,-0.1074,5,0.0791,False,False,False,False,measured
55105002400,Rock County,"Janesville-Beloit, WI",metro,1429,False,-1.94,85322,3.865,4.477,125.0,-0.22,0.0017,-0.0259,0.1478,0.1752,5,0.0788,False,False,False,False,measured
17111871207,McHenry County,"Chicago-Naperville-Elgin, IL-IN",metro,1610,False,-1.849,115667,4.254,8.1,122.0,-0.2124,0.1224,0.0269,-0.0219,0.1636,5,0.0785,False,False,False,False,measured
17031804705,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,1718,False,1.427,80702,3.233,5.968,97.0,0.0617,-0.0167,-0.1116,0.0779,0.0668,5,0.0781,False,False,False,True,measured
55079019000,Milwaukee County,"Milwaukee-Waukesha, WI",metro,1936,False,1.403,58417,2.576,4.95,131.0,0.0597,-0.1054,-0.2006,0.1256,0.1984,5,0.0778,False,False,False,True,measured
17091011800,Kankakee County,"Kankakee, IL",metro,1154,True,3.774,56152,5.833,11.973,53.0,0.258,-0.1144,0.2408,-0.2033,-0.1035,5,0.0776,False,False,False,False,measured
17031840700,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,1335,False,4.234,106840,3.233,6.683,18.0,0.2965,0.0872,-0.1116,0.0444,-0.239,5,0.0776,False,False,False,True,measured
17099963900,LaSalle County,"Ottawa, IL",micro,2148,False,-1.981,45638,6.809,6.272,85.0,-0.2234,-0.1562,0.3731,0.0637,0.0204,5,0.0775,False,False,False,False,measured
55059002603,Kenosha County,"Kenosha, WI",metro,1854,False,1.428,88576,4.613,11.72,110.0,0.0617,0.0146,0.0754,-0.1914,0.1171,5,0.0774,True,False,False,False,measured
55035000100,Eau Claire County,"Eau Claire, WI",metro,1769,False,1.043,68086,1.628,0.0,102.0,0.0295,-0.0669,-0.3291,0.3574,0.0862,5,0.0771,False,False,False,False,measured
17031831100,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,2784,False,0.065,104399,3.233,4.746,87.0,-0.0523,0.0775,-0.1116,0.1352,0.0281,5,0.0769,False,False,False,True,measured
55087011902,Outagamie County,"Appleton, WI",metro,1843,False,-2.385,84583,3.366,2.135,124.0,-0.2572,-0.0013,-0.0936,0.2575,0.1713,5,0.0768,True,False,False,False,measured
17031830800,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,1730,False,5.117,76768,3.233,5.061,10.0,0.3703,-0.0324,-0.1116,0.1204,-0.27,5,0.0768,False,False,False,True,measured
17091012400,Kankakee County,"Kankakee, IL",metro,1712,False,0.117,66948,5.833,9.275,88.0,-0.0479,-0.0714,0.2408,-0.0769,0.032,5,0.0765,False,False,False,False,measured
17097864204,Lake County,"Chicago-Naperville-Elgin, IL-IN",metro,1680,False,0.42,106500,2.585,4.447,96.0,-0.0226,0.0859,-0.1993,0.1492,0.0629,5,0.0761,False,False,False,True,measured
17031826500,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,2055,True,0.494,58524,3.233,3.867,114.0,-0.0164,-0.1049,-0.1116,0.1763,0.1326,5,0.0761,False,False,False,True,measured
17179021900,Tazewell County,"Peoria, IL",metro,1713,False,-1.193,74548,4.884,5.838,100.0,-0.1575,-0.0412,0.1122,0.084,0.0784,5,0.076,False,False,False,False,measured
17031803100,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,1155,False,-1.154,170089,3.233,8.925,96.0,-0.1542,0.3388,-0.1116,-0.0605,0.0629,5,0.0755,False,False,False,True,measured
17097864514,Lake County,"Chicago-Naperville-Elgin, IL-IN",metro,1129,False,2.527,134076,2.585,7.675,61.0,0.1536,0.1956,-0.1993,-0.002,-0.0725,5,0.0753,True,False,False,True,measured
55075961400,Marinette County,"Marinette, WI-MI",micro,2255,False,-0.481,56761,6.165,7.845,82.0,-0.0979,-0.112,0.2858,-0.01,0.0088,5,0.0747,False,False,False,False,measured
17031821800,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,1963,False,-0.102,91815,3.233,6.074,119.0,-0.0662,0.0275,-0.1116,0.073,0.152,5,0.0746,False,False,False,True,measured
17031801500,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,2513,False,0.283,154083,3.233,14.867,153.0,-0.034,0.2752,-0.1116,-0.3388,0.2836,5,0.0744,False,False,False,True,measured
55139001801,Winnebago County,"Oshkosh-Neenah, WI",metro,2337,False,2.685,92664,1.083,7.652,152.0,0.1669,0.0309,-0.4029,-0.0009,0.2797,5,0.0737,False,False,False,False,measured
55079160302,Milwaukee County,"Milwaukee-Waukesha, WI",metro,1577,False,0.117,127005,2.576,7.576,119.0,-0.0479,0.1675,-0.2006,0.0026,0.152,5,0.0736,True,False,False,True,measured
55133203404,Waukesha County,"Milwaukee-Waukesha, WI",metro,1645,False,0.924,79277,5.429,8.346,60.0,0.0196,-0.0224,0.1861,-0.0334,-0.0764,5,0.0734,False,False,False,False,measured
17163503411,St. Clair County,"St. Louis, MO-IL",metro,1134,True,-1.24,45957,6.452,6.024,77.0,-0.1614,-0.1549,0.3247,0.0753,-0.0106,5,0.073,False,False,False,False,measured
17013951300,Calhoun County,"St. Louis, MO-IL",metro,703,False,-3.055,103750,5.221,0.0,27.0,-0.3133,0.075,0.1578,0.3574,-0.2042,5,0.0728,False,False,False,False,measured
17097861611,Lake County,"Chicago-Naperville-Elgin, IL-IN",metro,1264,False,-1.712,202708,2.585,8.473,91.0,-0.2009,0.4686,-0.1993,-0.0394,0.0436,5,0.0726,False,False,False,True,measured
17197881700,Will County,"Chicago-Naperville-Elgin, IL-IN",metro,1282,False,-0.144,97200,4.616,7.196,79.0,-0.0698,0.0489,0.0758,0.0204,-0.0029,5,0.0725,True,False,False,False,measured
55025012700,Dane County,"Madison, WI",metro,1806,False,2.162,116359,2.659,10.177,114.0,0.1231,0.1251,-0.1893,-0.1192,0.1326,5,0.0724,False,False,False,False,measured
55111001002,Sauk County,"Baraboo, WI",micro,1252,False,1.041,59036,6.347,9.519,60.0,0.0293,-0.1029,0.3105,-0.0883,-0.0764,5,0.0721,False,False,False,False,measured
17031491000,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,1252,True,4.41,36915,3.233,4.564,59.0,0.3112,-0.1909,-0.1116,0.1437,-0.0803,5,0.0721,False,False,False,True,measured
17031071100,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,1046,False,-1.323,204609,3.233,8.324,56.0,-0.1683,0.4762,-0.1116,-0.0324,-0.0919,5,0.072,False,False,False,True,measured
55139003704,Winnebago County,"Oshkosh-Neenah, WI",metro,1621,False,1.908,101830,1.083,2.866,101.0,0.1018,0.0673,-0.4029,0.2232,0.0823,5,0.0718,True,False,False,False,measured
17197883305,Will County,"Chicago-Naperville-Elgin, IL-IN",metro,1095,False,-0.523,139740,4.616,10.562,84.0,-0.1015,0.2181,0.0758,-0.1372,0.0165,5,0.0718,True,False,False,False,measured
17097861007,Lake County,"Chicago-Naperville-Elgin, IL-IN",metro,1250,False,-1.774,156500,2.585,6.033,110.0,-0.2061,0.2848,-0.1993,0.0749,0.1171,5,0.0715,False,False,False,True,measured
17163501607,St. Clair County,"St. Louis, MO-IL",metro,948,False,0.722,57900,6.452,7.851,44.0,0.0027,-0.1074,0.3247,-0.0102,-0.1384,5,0.0713,True,False,False,False,measured
17031831500,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,1372,True,2.176,87727,3.233,4.748,57.0,0.1243,0.0112,-0.1116,0.1351,-0.088,5,0.071,False,False,False,True,measured
17143003000,Peoria County,"Peoria, IL",metro,1992,False,0.469,70111,4.713,11.601,143.0,-0.0184,-0.0589,0.089,-0.1859,0.2449,5,0.0707,False,False,False,False,measured
17043846202,DuPage County,"Chicago-Naperville-Elgin, IL-IN",metro,2419,False,0.033,127133,3.131,8.114,107.0,-0.0549,0.168,-0.1254,-0.0225,0.1055,5,0.0706,False,False,False,False,measured
17117956500,Macoupin County,"St. Louis, MO-IL",metro,1004,False,-0.531,103375,6.611,9.96,44.0,-0.1022,0.0735,0.3463,-0.109,-0.1384,5,0.0702,False,False,False,False,measured
17031804804,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,2575,False,0.788,83083,3.233,6.107,108.0,0.0082,-0.0073,-0.1116,0.0714,0.1094,5,0.0702,False,False,False,True,measured
17031390200,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,912,False,1.276,110806,3.233,3.632,39.0,0.049,0.103,-0.1116,0.1874,-0.1577,5,0.0701,False,False,False,True,measured
17063000900,Grundy County,"Chicago-Naperville-Elgin, IL-IN",metro,1367,False,-2.406,84943,6.278,7.315,83.0,-0.2589,0.0001,0.3011,0.0148,0.0126,5,0.0698,False,False,False,False,measured
17031837000,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,986,True,7.276,36607,3.233,7.32,30.0,0.5509,-0.1921,-0.1116,0.0146,-0.1926,5,0.0693,False,True,False,True,measured
55141010300,Wood County,"Wisconsin Rapids-Marshfield, WI",micro,1567,True,2.218,48689,5.185,8.021,67.0,0.1278,-0.1441,0.153,-0.0182,-0.0493,5,0.0692,False,False,False,False,measured
17031821900,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,1764,False,0.402,103192,3.233,5.99,94.0,-0.0241,0.0727,-0.1116,0.0769,0.0552,5,0.0692,False,False,False,True,measured
17043845300,DuPage County,"Chicago-Naperville-Elgin, IL-IN",metro,899,False,-2.127,250001,3.131,11.76,71.0,-0.2356,0.6567,-0.1254,-0.1933,-0.0338,5,0.0685,False,False,False,False,measured
17031828602,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,1499,False,0.392,107154,3.233,7.735,111.0,-0.025,0.0885,-0.1116,-0.0048,0.121,5,0.0682,False,False,False,True,measured
17043841205,DuPage County,"Chicago-Naperville-Elgin, IL-IN",metro,1527,False,0.587,113050,3.131,6.237,86.0,-0.0086,0.112,-0.1254,0.0654,0.0242,5,0.0675,False,False,False,False,measured
17043840201,DuPage County,"Chicago-Naperville-Elgin, IL-IN",metro,2572,False,0.066,121486,3.131,9.163,124.0,-0.0522,0.1455,-0.1254,-0.0717,0.1713,5,0.0675,False,False,False,False,measured
17113005201,McLean County,"Bloomington, IL",metro,387,False,-2.666,112708,6.799,6.807,35.0,-0.2807,0.1106,0.3718,0.0386,-0.1732,5,0.0671,False,False,False,True,measured
17091010204,Kankakee County,"Kankakee, IL",metro,2164,False,1.836,86897,5.833,14.993,97.0,0.0959,0.0079,0.2408,-0.3447,0.0668,5,0.0667,True,False,False,False,measured
17031805902,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,2134,False,0.456,139531,3.233,8.902,90.0,-0.0196,0.2173,-0.1116,-0.0595,0.0397,5,0.0664,False,False,False,True,measured
55045960400,Green County,"Madison, WI",metro,2085,True,0.504,61676,4.862,7.176,91.0,-0.0156,-0.0924,0.1093,0.0214,0.0436,5,0.0663,False,False,False,False,measured
17199020801,Williamson County,"Marion-Herrin, IL",micro,914,False,0.462,66333,7.567,11.711,47.0,-0.0191,-0.0739,0.4758,-0.191,-0.1267,5,0.0651,True,False,False,False,measured
17163503905,St. Clair County,"St. Louis, MO-IL",metro,1160,False,-1.064,92344,6.452,9.542,66.0,-0.1467,0.0296,0.3247,-0.0894,-0.0532,5,0.0649,False,False,False,False,measured
17049950400,Effingham County,"Effingham, IL",micro,1541,False,1.923,81420,7.033,15.715,67.0,0.1032,-0.0139,0.4035,-0.3785,-0.0493,5,0.0649,False,False,False,False,measured
17199020700,Williamson County,"Marion-Herrin, IL",micro,2101,False,1.298,46362,7.567,13.914,76.0,0.0508,-0.1533,0.4758,-0.2942,-0.0145,5,0.0647,False,False,False,False,measured
55035000600,Eau Claire County,"Eau Claire, WI",metro,2373,True,3.523,55402,1.628,5.355,123.0,0.2369,-0.1174,-0.3291,0.1067,0.1675,5,0.0646,False,False,False,False,measured
55009000100,Brown County,"Green Bay, WI",metro,1167,True,3.9,63895,2.607,4.46,61.0,0.2685,-0.0836,-0.1964,0.1486,-0.0725,5,0.0646,False,False,False,True,measured
17143003404,Peoria County,"Peoria, IL",metro,3523,False,1.847,102342,4.713,15.444,125.0,0.0968,0.0694,0.089,-0.3659,0.1752,5,0.0645,True,False,False,False,measured
17133600104,Monroe County,"St. Louis, MO-IL",metro,1906,False,1.169,136113,4.722,14.983,99.0,0.0401,0.2037,0.0902,-0.3442,0.0746,5,0.0643,True,False,False,False,measured
17199021003,Williamson County,"Marion-Herrin, IL",micro,545,False,3.353,43942,7.567,12.099,12.0,0.2228,-0.163,0.4758,-0.2092,-0.2622,5,0.0642,True,False,False,False,measured
