OID_TRACT_20|GEOID_TRACT_20|NAMELSAD_TRACT_20|AREALAND_TRACT_20|AREAWATER_TRACT_20|MTFCC_TRACT_20|FUNCSTAT_TRACT_20|OID_TRACT_10|GEOID_TRACT_10|NAMELSAD_TRACT_10|AREALAND_TRACT_10|AREAWATER_TRACT_10|MTFCC_TRACT_10|FUNCSTAT_TRACT_10|AREALAND_PART|AREAWATER_PART
20790198972898|17043843100|Census Tract 8431|1705473|2018|G5020|S|20740198972897|17043843000|Census Tract 8430|2787898|32695|G5020|S|4598|0
20790198972898|17043843100|Census Tract 8431|1705473|2018|G5020|S|20740198972898|17043843100|Census Tract 8431|1700875|2018|G5020|S|1700875|2018
20790198972596|17043843200|Census Tract 8432|2300455|0|G5020|S|20740198972596|17043843200|Census Tract 8432|2310520|0|G5020|S|2300455|0
207903716832731|17043843301|Census Tract 8433.01|1768813|17914|G5020|S|207403716832731|17043843301|Census Tract 8433.01|1768813|17914|G5020|S|1768813|17914
207903716832741|17043843302|Census Tract 8433.02|1475197|18973|G5020|S|207403716832741|17043843302|Census Tract 8433.02|1475197|18973|G5020|S|1475197|18973
20790198972592|17043843400|Census Tract 8434|2126440|64292|G5020|S|207403716832800|17043841706|Census Tract 8417.06|4126335|131999|G5020|S|14311|0
20790198972592|17043843400|Census Tract 8434|2126440|64292|G5020|S|20740198972592|17043843400|Census Tract 8434|2100131|64292|G5020|S|2097967|64292
20790198972592|17043843400|Census Tract 8434|2126440|64292|G5020|S|207403716832729|17043846702|Census Tract 8467.02|8171820|244893|G5020|S|14162|0
20790198972593|17043843500|Census Tract 8435|2754477|2294|G5020|S|207403716832800|17043841706|Census Tract 8417.06|4126335|131999|G5020|S|40786|162
20790198972593|17043843500|Census Tract 8435|2754477|2294|G5020|S|20740198972593|17043843500|Census Tract 8435|2713691|2132|G5020|S|2713691|2132
207903716832897|17043843601|Census Tract 8436.01|1555556|3469|G5020|S|20740198972596|17043843200|Census Tract 8432|2310520|0|G5020|S|10065|0
207903716832897|17043843601|Census Tract 8436.01|1555556|3469|G5020|S|207403716832897|17043843601|Census Tract 8436.01|1544513|3469|G5020|S|1544513|3469
207903716832897|17043843601|Census Tract 8436.01|1555556|3469|G5020|S|20740198972900|17043844202|Census Tract 8442.02|1860574|16011|G5020|S|978|0
207903716832895|17043843602|Census Tract 8436.02|1656859|0|G5020|S|207403716832895|17043843602|Census Tract 8436.02|1656859|0|G5020|S|1656859|0
20790198972597|17043843700|Census Tract 8437|1996366|662|G5020|S|20740198972597|17043843700|Census Tract 8437|1996366|662|G5020|S|1996366|662
20790198972587|17043843800|Census Tract 8438|2049335|29104|G5020|S|20740198972587|17043843800|Census Tract 8438|2049335|29104|G5020|S|2049335|29104
20790198972588|17043843900|Census Tract 8439|1506603|0|G5020|S|20740198972588|17043843900|Census Tract 8439|1499611|0|G5020|S|1499611|0
20790198972588|17043843900|Census Tract 8439|1506603|0|G5020|S|207403716832894|17043844002|Census Tract 8440.02|2095414|0|G5020|S|6992|0
207903716833157|17043844001|Census Tract 8440.01|1639783|0|G5020|S|207403716833157|17043844001|Census Tract 8440.01|1640044|0|G5020|S|1639783|0
207903716832894|17043844002|Census Tract 8440.02|2087682|0|G5020|S|207403716832894|17043844002|Census Tract 8440.02|2095414|0|G5020|S|2087682|0
20790198972590|17043844100|Census Tract 8441|1757736|8736|G5020|S|207403716833157|17043844001|Census Tract 8440.01|1640044|0|G5020|S|261|0
20790198972590|17043844100|Census Tract 8441|1757736|8736|G5020|S|20740198972590|17043844100|Census Tract 8441|1757475|8736|G5020|S|1757475|8736
20790198972899|17043844201|Census Tract 8442.01|3558825|18735|G5020|S|207403716832800|17043841706|Census Tract 8417.06|4126335|131999|G5020|S|9082|0
20790198972899|17043844201|Census Tract 8442.01|3558825|18735|G5020|S|20740198972899|17043844201|Census Tract 8442.01|3549743|18735|G5020|S|3549743|18735
20790198972900|17043844202|Census Tract 8442.02|1859596|16011|G5020|S|20740198972900|17043844202|Census Tract 8442.02|1860574|16011|G5020|S|1859596|16011
207903716832893|17043844304|Census Tract 8443.04|1481673|1321|G5020|S|207403716832804|17043842709|Census Tract 8427.09|2435781|77375|G5020|S|7479|0
207903716832893|17043844304|Census Tract 8443.04|1481673|1321|G5020|S|207403716832893|17043844304|Census Tract 8443.04|1474194|1321|G5020|S|1474194|1321
207903716832884|17043844305|Census Tract 8443.05|1984859|35774|G5020|S|207403716832804|17043842709|Census Tract 8427.09|2435781|77375|G5020|S|11239|0
207903716832884|17043844305|Census Tract 8443.05|1984859|35774|G5020|S|207403716832884|17043844305|Census Tract 8443.05|2000686|35824|G5020|S|1973620|35774
207903716832899|17043844306|Census Tract 8443.06|1873688|73106|G5020|S|207403716832899|17043844306|Census Tract 8443.06|1868564|73106|G5020|S|1867406|73106
207903716832899|17043844306|Census Tract 8443.06|1873688|73106|G5020|S|20740198972905|17043844402|Census Tract 8444.02|7393444|192214|G5020|S|6282|0
207903716832898|17043844307|Census Tract 8443.07|2502487|6371|G5020|S|207403716832898|17043844307|Census Tract 8443.07|2502487|6371|G5020|S|2502487|6371
2079015490944993|17043844308|Census Tract 8443.08|1272263|30249|G5020|S|20740198972901|17043844301|Census Tract 8443.01|5601971|87222|G5020|S|1272195|30249
2079015490944993|17043844308|Census Tract 8443.08|1272263|30249|G5020|S|20740198972902|17043844401|Census Tract 8444.01|5174866|66736|G5020|S|68|0
2079015490944962|17043844309|Census Tract 8443.09|2463239|45568|G5020|S|20740198972901|17043844301|Census Tract 8443.01|5601971|87222|G5020|S|2463239|45568
2079015490945069|17043844310|Census Tract 8443.10|1866537|11405|G5020|S|20740198972901|17043844301|Census Tract 8443.01|5601971|87222|G5020|S|1866537|11405
20790198972902|17043844401|Census Tract 8444.01|5154872|66248|G5020|S|207403716832884|17043844305|Census Tract 8443.05|2000686|35824|G5020|S|16448|0
20790198972902|17043844401|Census Tract 8444.01|5154872|66248|G5020|S|20740198972902|17043844401|Census Tract 8444.01|5174866|66736|G5020|S|5128701|66248
20790198972902|17043844401|Census Tract 8444.01|5154872|66248|G5020|S|207403716832887|17043844802|Census Tract 8448.02|2992438|919|G5020|S|9723|0
20790198972905|17043844402|Census Tract 8444.02|7405114|192214|G5020|S|207403716832899|17043844306|Census Tract 8443.06|1868564|73106|G5020|S|1158|0
20790198972905|17043844402|Census Tract 8444.02|7405114|192214|G5020|S|20740198972905|17043844402|Census Tract 8444.02|7393444|192214|G5020|S|7381834|192214
20790198972905|17043844402|Census Tract 8444.02|7405114|192214|G5020|S|207403716832922|17043844502|Census Tract 8445.02|4216653|240479|G5020|S|22122|0
207903716833322|17043844501|Census Tract 8445.01|3915636|34445|G5020|S|207403716833322|17043844501|Census Tract 8445.01|3940704|34551|G5020|S|3915636|34445
207903716832922|17043844502|Census Tract 8445.02|4154518|240479|G5020|S|20740198972905|17043844402|Census Tract 8444.02|7393444|192214|G5020|S|2960|0
207903716832922|17043844502|Census Tract 8445.02|4154518|240479|G5020|S|207403716832922|17043844502|Census Tract 8445.02|4216653|240479|G5020|S|4151558|240479
20790198972584|17043844601|Census Tract 8446.01|12584597|544413|G5020|S|20740197948627|17031819000|Census Tract 8190|6276656|562|G5020|S|38|0
20790198972584|17043844601|Census Tract 8446.01|12584597|544413|G5020|S|207403716833322|17043844501|Census Tract 8445.01|3940704|34551|G5020|S|25068|106
20790198972584|17043844601|Census Tract 8446.01|12584597|544413|G5020|S|207403716832922|17043844502|Census Tract 8445.02|4216653|240479|G5020|S|16582|0
20790198972584|17043844601|Census Tract 8446.01|12584597|544413|G5020|S|20740198972584|17043844601|Census Tract 8446.01|12560796|535911|G5020|S|12542909|534956
20790198972584|17043844601|Census Tract 8446.01|12584597|544413|G5020|S|20740198972864|17043844702|Census Tract 8447.02|4813704|131886|G5020|S|0|9351
20790198972595|17043844602|Census Tract 8446.02|4847991|25832|G5020|S|20740197948632|17031818500|Census Tract 8185|5592759|0|G5020|S|41|0
20790198972595|17043844602|Census Tract 8446.02|4847991|25832|G5020|S|20740198972595|17043844602|Census Tract 8446.02|4890760|25832|G5020|S|4847950|25832
20790198972887|17043844701|Census Tract 8447.01|2678590|2306|G5020|S|20740198972905|17043844402|Census Tract 8444.02|7393444|192214|G5020|S|2368|0
20790198972887|17043844701|Census Tract 8447.01|2678590|2306|G5020|S|20740198972887|17043844701|Census Tract 8447.01|2686413|2306|G5020|S|2676222|2306
20790198972864|17043844702|Census Tract 8447.02|4852432|123490|G5020|S|207403716832922|17043844502|Census Tract 8445.02|4216653|240479|G5020|S|26391|0
20790198972864|17043844702|Census Tract 8447.02|4852432|123490|G5020|S|20740198972584|17043844601|Census Tract 8446.01|12560796|535911|G5020|S|17748|955
20790198972864|17043844702|Census Tract 8447.02|4852432|123490|G5020|S|20740198972864|17043844702|Census Tract 8447.02|4813704|131886|G5020|S|4808293|122535
207903716833294|17043844801|Census Tract 8448.01|2765180|1421|G5020|S|20740198972887|17043844701|Census Tract 8447.01|2686413|2306|G5020|S|10191|0
207903716833294|17043844801|Census Tract 8448.01|2765180|1421|G5020|S|207403716833294|17043844801|Census Tract 8448.01|2754989|1421|G5020|S|2754989|1421
207903716832887|17043844802|Census Tract 8448.02|3009673|1113|G5020|S|20740198972902|17043844401|Census Tract 8444.01|5174866|66736|G5020|S|37624|194
207903716832887|17043844802|Census Tract 8448.02|3009673|1113|G5020|S|207403716832887|17043844802|Census Tract 8448.02|2992438|919|G5020|S|2972049|919
207903716833299|17043844901|Census Tract 8449.01|1361138|6900|G5020|S|207403716833299|17043844901|Census Tract 8449.01|1361138|6900|G5020|S|1361138|6900
207903716832888|17043844902|Census Tract 8449.02|2913968|20052|G5020|S|207403716832888|17043844902|Census Tract 8449.02|2949094|20244|G5020|S|2913968|20052
20790198972859|17043845000|Census Tract 8450|2668513|0|G5020|S|20740198972859|17043845000|Census Tract 8450|2677722|0|G5020|S|2668513|0
20790198972860|17043845100|Census Tract 8451|3788040|23958|G5020|S|20740198972864|17043844702|Census Tract 8447.02|4813704|131886|G5020|S|5411|0
20790198972860|17043845100|Census Tract 8451|3788040|23958|G5020|S|20740198972860|17043845100|Census Tract 8451|3753819|23958|G5020|S|3753819|23958
20790198972860|17043845100|Census Tract 8451|3788040|23958|G5020|S|20740198972845|17043845200|Census Tract 8452|2353819|0|G5020|S|28810|0
20790198972845|17043845200|Census Tract 8452|2325009|0|G5020|S|20740198972845|17043845200|Census Tract 8452|2353819|0|G5020|S|2325009|0
20790198972867|17043845300|Census Tract 8453|2700143|3740|G5020|S|20740198972867|17043845300|Census Tract 8453|2700143|3740|G5020|S|2700143|3740
207903716832942|17043845401|Census Tract 8454.01|3021819|21616|G5020|S|207403716832942|17043845401|Census Tract 8454.01|3026157|21616|G5020|S|3021819|21616
207903716832935|17043845402|Census Tract 8454.02|3021352|241424|G5020|S|207403716832942|17043845401|Census Tract 8454.01|3026157|21616|G5020|S|4338|0
207903716832935|17043845402|Census Tract 8454.02|3021352|241424|G5020|S|207403716832935|17043845402|Census Tract 8454.02|2984976|241257|G5020|S|2974670|241257
207903716832935|17043845402|Census Tract 8454.02|3021352|241424|G5020|S|20740198972862|17043845502|Census Tract 8455.02|1873362|48204|G5020|S|13920|167
207903716832935|17043845402|Census Tract 8454.02|3021352|241424|G5020|S|207403716832943|17043845508|Census Tract 8455.08|2296398|50305|G5020|S|28424|0
20790198972862|17043845502|Census Tract 8455.02|1869748|48037|G5020|S|207403716832935|17043845402|Census Tract 8454.02|2984976|241257|G5020|S|10306|0
20790198972862|17043845502|Census Tract 8455.02|1869748|48037|G5020|S|20740198972862|17043845502|Census Tract 8455.02|1873362|48204|G5020|S|1859442|48037
207903716833282|17043845505|Census Tract 8455.05|2556345|44997|G5020|S|207403716833282|17043845505|Census Tract 8455.05|2553790|44997|G5020|S|2551302|44997
207903716833282|17043845505|Census Tract 8455.05|2556345|44997|G5020|S|207403716832929|17043845506|Census Tract 8455.06|1598472|42360|G5020|S|5043|0
207903716832929|17043845506|Census Tract 8455.06|1593429|42360|G5020|S|207403716832929|17043845506|Census Tract 8455.06|1598472|42360|G5020|S|1593429|42360
207903716833287|17043845507|Census Tract 8455.07|2323615|3905|G5020|S|207403716833287|17043845507|Census Tract 8455.07|2323336|3905|G5020|S|2323336|3905
207903716833287|17043845507|Census Tract 8455.07|2323615|3905|G5020|S|207403716832946|17043845810|Census Tract 8458.10|1854100|801|G5020|S|279|0
207903716832943|17043845508|Census Tract 8455.08|2267974|50305|G5020|S|207403716832943|17043845508|Census Tract 8455.08|2296398|50305|G5020|S|2267974|50305
207903716833291|17043845509|Census Tract 8455.09|1801142|29677|G5020|S|207403716833291|17043845509|Census Tract 8455.09|1801142|29677|G5020|S|1801142|29677
207903716832928|17043845510|Census Tract 8455.10|1273781|37863|G5020|S|207403716832928|17043845510|Census Tract 8455.10|1273781|37863|G5020|S|1273781|37863
20790198972853|17043845601|Census Tract 8456.01|2224922|8658|G5020|S|20740198972853|17043845601|Census Tract 8456.01|2224922|8658|G5020|S|2224922|8658
20790198972866|17043845602|Census Tract 8456.02|2668457|47181|G5020|S|20740198972859|17043845000|Census Tract 8450|2677722|0|G5020|S|9209|0
20790198972866|17043845602|Census Tract 8456.02|2668457|47181|G5020|S|20740198972866|17043845602|Census Tract 8456.02|2659248|47181|G5020|S|2659248|47181
20790198972851|17043845701|Census Tract 8457.01|2647049|14456|G5020|S|20740198972851|17043845701|Census Tract 8457.01|2651740|14456|G5020|S|2647049|14456
20790198972852|17043845702|Census Tract 8457.02|3375068|6096|G5020|S|20740198972852|17043845702|Census Tract 8457.02|3375068|6096|G5020|S|3375068|6096
20790198972863|17043845703|Census Tract 8457.03|2230005|47702|G5020|S|20740198972863|17043845703|Census Tract 8457.03|2230005|47702|G5020|S|2230005|47702
20790198972865|17043845704|Census Tract 8457.04|2454684|25472|G5020|S|20740198972865|17043845704|Census Tract 8457.04|2454684|25472|G5020|S|2454684|25472
20790198972861|17043845802|Census Tract 8458.02|2786583|61455|G5020|S|207403716833282|17043845505|Census Tract 8455.05|2553790|44997|G5020|S|2488|0
20790198972861|17043845802|Census Tract 8458.02|2786583|61455|G5020|S|20740198972861|17043845802|Census Tract 8458.02|2784095|61455|G5020|S|2784095|61455
20790198972855|17043845803|Census Tract 8458.03|24665615|1438434|G5020|S|207403704492486|17031824004|Census Tract 8240.04|22800532|1215304|G5020|S|92651|2946
20790198972855|17043845803|Census Tract 8458.03|24665615|1438434|G5020|S|207403704492512|17031824005|Census Tract 8240.05|10989137|297072|G5020|S|3354|0
20790198972855|17043845803|Census Tract 8458.03|24665615|1438434|G5020|S|20740198972855|17043845803|Census Tract 8458.03|24577020|1435543|G5020|S|24568362|1435488
20790198972855|17043845803|Census Tract 8458.03|24665615|1438434|G5020|S|207403716832937|17043845901|Census Tract 8459.01|5979072|226142|G5020|S|1248|0
20790198972857|17043845805|Census Tract 8458.05|4458706|62810|G5020|S|20740198972857|17043845805|Census Tract 8458.05|4454671|62810|G5020|S|4454671|62810
20790198972857|17043845805|Census Tract 8458.05|4458706|62810|G5020|S|207403716832944|17043845811|Census Tract 8458.11|2653045|13944|G5020|S|4035|0
207903716832945|17043845807|Census Tract 8458.07|6036296|275577|G5020|S|20740198972855|17043845803|Census Tract 8458.03|24577020|1435543|G5020|S|8658|55
207903716832945|17043845807|Census Tract 8458.07|6036296|275577|G5020|S|207403716832945|17043845807|Census Tract 8458.07|6027638|275522|G5020|S|6027638|275522
207903716833279|17043845808|Census Tract 8458.08|3548325|88425|G5020|S|207403716833279|17043845808|Census Tract 8458.08|3548325|88425|G5020|S|3548325|88425
207903716832947|17043845809|Census Tract 8458.09|3697924|75506|G5020|S|207403716832947|17043845809|Census Tract 8458.09|3697924|75506|G5020|S|3697924|75506
207903716832946|17043845810|Census Tract 8458.10|1853821|801|G5020|S|207403716832946|17043845810|Census Tract 8458.10|1854100|801|G5020|S|1853821|801
207903716832944|17043845811|Census Tract 8458.11|2611002|13944|G5020|S|207403716832944|17043845811|Census Tract 8458.11|2653045|13944|G5020|S|2611002|13944
207903716832937|17043845901|Census Tract 8459.01|5978299|225665|G5020|S|20740197948585|17031820201|Census Tract 8202.01|13226297|4631|G5020|S|549|0
207903716832937|17043845901|Census Tract 8459.01|5978299|225665|G5020|S|207403716832937|17043845901|Census Tract 8459.01|5979072|226142|G5020|S|5977750|225665
207903716832931|17043845902|Census Tract 8459.02|8579626|317966|G5020|S|207403716832944|17043845811|Census Tract 8458.11|2653045|13944|G5020|S|38008|0
207903716832931|17043845902|Census Tract 8459.02|8579626|317966|G5020|S|207403716832931|17043845902|Census Tract 8459.02|8541618|317966|G5020|S|8541618|317966
20790198972869|17043846002|Census Tract 8460.02|8320265|84519|G5020|S|20740198972599|17043842706|Census Tract 8427.06|7709408|234855|G5020|S|9875|0
20790198972869|17043846002|Census Tract 8460.02|8320265|84519|G5020|S|20740198972902|17043844401|Census Tract 8444.01|5174866|66736|G5020|S|255|0
20790198972869|17043846002|Census Tract 8460.02|8320265|84519|G5020|S|207403716832887|17043844802|Census Tract 8448.02|2992438|919|G5020|S|10666|0
20790198972869|17043846002|Census Tract 8460.02|8320265|84519|G5020|S|207403716832888|17043844902|Census Tract 8449.02|2949094|20244|G5020|S|35126|192
20790198972869|17043846002|Census Tract 8460.02|8320265|84519|G5020|S|20740198972869|17043846002|Census Tract 8460.02|8264343|84327|G5020|S|8264343|84327
207903716832890|17043846003|Census Tract 8460.03|3328432|18128|G5020|S|207403716832890|17043846003|Census Tract 8460.03|3328432|18128|G5020|S|3328432|18128
207903716832891|17043846004|Census Tract 8460.04|4469813|202852|G5020|S|207403716832886|17043842711|Census Tract 8427.11|5118089|243546|G5020|S|71326|9535
207903716832891|17043846004|Census Tract 8460.04|4469813|202852|G5020|S|207403716832891|17043846004|Census Tract 8460.04|4399229|193317|G5020|S|4398487|193317
20790198972871|17043846102|Census Tract 8461.02|3924692|134984|G5020|S|207403716832886|17043842711|Census Tract 8427.11|5118089|243546|G5020|S|26824|0
20790198972871|17043846102|Census Tract 8461.02|3924692|134984|G5020|S|20740198972871|17043846102|Census Tract 8461.02|3904172|135039|G5020|S|3897868|134984
20790198972872|17043846103|Census Tract 8461.03|3331371|35827|G5020|S|20740198972872|17043846103|Census Tract 8461.03|3371630|35827|G5020|S|3329089|35827
20790198972872|17043846103|Census Tract 8461.03|3331371|35827|G5020|S|20740198972874|17043846104|Census Tract 8461.04|3615826|13467|G5020|S|2282|0
20790198972874|17043846104|Census Tract 8461.04|3613544|13467|G5020|S|20740198972874|17043846104|Census Tract 8461.04|3615826|13467|G5020|S|3613544|13467
207903716832971|17043846105|Census Tract 8461.05|2566657|2153|G5020|S|207403716832971|17043846105|Census Tract 8461.05|2546846|2153|G5020|S|2546846|2153
207903716832971|17043846105|Census Tract 8461.05|2566657|2153|G5020|S|20740198972889|17043846404|Census Tract 8464.04|2816150|40983|G5020|S|19811|0
207903716832885|17043846106|Census Tract 8461.06|5167128|133357|G5020|S|20740198972608|17043842601|Census Tract 8426.01|7514640|390693|G5020|S|27981|5979
207903716832885|17043846106|Census Tract 8461.06|5167128|133357|G5020|S|207403716832885|17043846106|Census Tract 8461.06|5152818|127378|G5020|S|5124689|127378
207903716832885|17043846106|Census Tract 8461.06|5167128|133357|G5020|S|20740198972892|17043846405|Census Tract 8464.05|6927396|414526|G5020|S|14458|0
20790198972884|17043846201|Census Tract 8462.01|2802030|64100|G5020|S|20740198972884|17043846201|Census Tract 8462.01|2802412|64964|G5020|S|2801919|64100
20790198972884|17043846201|Census Tract 8462.01|2802030|64100|G5020|S|207403711048228|17197880119|Census Tract 8801.19|3920584|102089|G5020|S|111|0
20790198972879|17043846202|Census Tract 8462.02|3079083|85908|G5020|S|20740198972879|17043846202|Census Tract 8462.02|3079083|85908|G5020|S|3079083|85908
20790198972873|17043846203|Census Tract 8462.03|3477994|29306|G5020|S|20740198972873|17043846203|Census Tract 8462.03|3477994|29306|G5020|S|3477994|29306
20790198972876|17043846205|Census Tract 8462.05|2100069|29267|G5020|S|20740198972876|17043846205|Census Tract 8462.05|2100069|29267|G5020|S|2100069|29267
20790198972885|17043846206|Census Tract 8462.06|2135145|0|G5020|S|20740198972885|17043846206|Census Tract 8462.06|2137192|0|G5020|S|2131430|0
20790198972885|17043846206|Census Tract 8462.06|2135145|0|G5020|S|207403716833208|17043846523|Census Tract 8465.23|2114947|38199|G5020|S|3715|0
20790198972877|17043846207|Census Tract 8462.07|2741910|13464|G5020|S|20740198972877|17043846207|Census Tract 8462.07|2741910|13464|G5020|S|2741910|13464
207903716833012|17043846208|Census Tract 8462.08|2385635|43340|G5020|S|207403716833012|17043846208|Census Tract 8462.08|2385635|43340|G5020|S|2385635|43340
207903716833004|17043846209|Census Tract 8462.09|2277165|24693|G5020|S|207403716833004|17043846209|Census Tract 8462.09|2319258|26631|G5020|S|2277165|24683
207903716833004|17043846209|Census Tract 8462.09|2277165|24693|G5020|S|20740198972895|17043846504|Census Tract 8465.04|4540149|119347|G5020|S|0|10
20790198972881|17043846304|Census Tract 8463.04|10854631|178557|G5020|S|20740198972881|17043846304|Census Tract 8463.04|10838544|178470|G5020|S|10838544|178470
20790198972881|17043846304|Census Tract 8463.04|10854631|178557|G5020|S|20740198972882|17043846305|Census Tract 8463.05|4127416|51869|G5020|S|5552|87
20790198972881|17043846304|Census Tract 8463.04|10854631|178557|G5020|S|207403711048238|17197880118|Census Tract 8801.18|7253969|478913|G5020|S|10535|0
20790198972882|17043846305|Census Tract 8463.05|4121864|51782|G5020|S|20740198972882|17043846305|Census Tract 8463.05|4127416|51869|G5020|S|4121864|51782
20790198972849|17043846307|Census Tract 8463.07|3248711|11081|G5020|S|20740198972849|17043846307|Census Tract 8463.07|3248711|11081|G5020|S|3248711|11081
207903716833223|17043846308|Census Tract 8463.08|1943798|18239|G5020|S|207403716833223|17043846308|Census Tract 8463.08|1943798|18239|G5020|S|1943798|18239
207903716833235|17043846310|Census Tract 8463.10|1261440|16182|G5020|S|207403716833235|17043846310|Census Tract 8463.10|1261440|16182|G5020|S|1261440|16182
207903716832969|17043846311|Census Tract 8463.11|2291812|7775|G5020|S|207403716832969|17043846311|Census Tract 8463.11|2291812|7775|G5020|S|2291812|7775
207903716832981|17043846312|Census Tract 8463.12|2238118|173051|G5020|S|207403716832981|17043846312|Census Tract 8463.12|2296649|174979|G5020|S|2225987|173051
207903716832981|17043846312|Census Tract 8463.12|2238118|173051|G5020|S|207403716832988|17043846315|Census Tract 8463.15|3109941|7269|G5020|S|12131|0
207903716832993|17043846313|Census Tract 8463.13|4430751|191581|G5020|S|207403716832981|17043846312|Census Tract 8463.12|2296649|174979|G5020|S|70662|1928
207903716832993|17043846313|Census Tract 8463.13|4430751|191581|G5020|S|207403716832993|17043846313|Census Tract 8463.13|4360089|189653|G5020|S|4360089|189653
207903716833325|17043846314|Census Tract 8463.14|2407836|11163|G5020|S|20740198972851|17043845701|Census Tract 8457.01|2651740|14456|G5020|S|4691|0
207903716833325|17043846314|Census Tract 8463.14|2407836|11163|G5020|S|207403716833325|17043846314|Census Tract 8463.14|2402800|11163|G5020|S|2402800|11163
207903716833325|17043846314|Census Tract 8463.14|2407836|11163|G5020|S|207403716832988|17043846315|Census Tract 8463.15|3109941|7269|G5020|S|345|0
207903716832988|17043846315|Census Tract 8463.15|3097465|7269|G5020|S|207403716832988|17043846315|Census Tract 8463.15|3109941|7269|G5020|S|3097465|7269
20790198972889|17043846404|Census Tract 8464.04|2798482|40983|G5020|S|20740198972872|17043846103|Census Tract 8461.03|3371630|35827|G5020|S|2143|0
20790198972889|17043846404|Census Tract 8464.04|2798482|40983|G5020|S|20740198972889|17043846404|Census Tract 8464.04|2816150|40983|G5020|S|2796339|40983
20790198972892|17043846405|Census Tract 8464.05|6951686|414526|G5020|S|207403716833142|17043841606|Census Tract 8416.06|2280549|45573|G5020|S|36444|0
20790198972892|17043846405|Census Tract 8464.05|6951686|414526|G5020|S|207403716832885|17043846106|Census Tract 8461.06|5152818|127378|G5020|S|2304|0
20790198972892|17043846405|Census Tract 8464.05|6951686|414526|G5020|S|20740198972892|17043846405|Census Tract 8464.05|6927396|414526|G5020|S|6912938|414526
207903716833162|17043846408|Census Tract 8464.08|3831295|30572|G5020|S|207403716833162|17043846408|Census Tract 8464.08|3831543|30572|G5020|S|3831082|30572
207903716833162|17043846408|Census Tract 8464.08|3831295|30572|G5020|S|207403716833043|17043846409|Census Tract 8464.09|7178337|204281|G5020|S|213|0
207903716833043|17043846409|Census Tract 8464.09|7100215|203997|G5020|S|207403716833043|17043846409|Census Tract 8464.09|7178337|204281|G5020|S|7100215|203997
207903716832881|17043846410|Census Tract 8464.10|2191624|29966|G5020|S|207403716832881|17043846410|Census Tract 8464.10|2179853|29966|G5020|S|2179853|29966
207903716832881|17043846410|Census Tract 8464.10|2191624|29966|G5020|S|207403716833168|17043846507|Census Tract 8465.07|4216994|221296|G5020|S|11771|0
207903716832882|17043846411|Census Tract 8464.11|5778827|180088|G5020|S|207403716832882|17043846411|Census Tract 8464.11|5796506|180363|G5020|S|5778827|180088
207903716832880|17043846412|Census Tract 8464.12|2509570|58004|G5020|S|207403716832880|17043846412|Census Tract 8464.12|2509570|58004|G5020|S|2509570|58004
207903716832879|17043846413|Census Tract 8464.13|5354771|134698|G5020|S|207403716833142|17043841606|Census Tract 8416.06|2280549|45573|G5020|S|38375|1512
207903716832879|17043846413|Census Tract 8464.13|5354771|134698|G5020|S|207403716832882|17043846411|Census Tract 8464.11|5796506|180363|G5020|S|6582|0
207903716832879|17043846413|Census Tract 8464.13|5354771|134698|G5020|S|207403716832879|17043846413|Census Tract 8464.13|5310421|133186|G5020|S|5309814|133186
20790198972895|17043846504|Census Tract 8465.04|4622640|121285|G5020|S|20740198972872|17043846103|Census Tract 8461.03|3371630|35827|G5020|S|40398|0
20790198972895|17043846504|Census Tract 8465.04|4622640|121285|G5020|S|207403716833004|17043846209|Census Tract 8462.09|2319258|26631|G5020|S|42093|1948
20790198972895|17043846504|Census Tract 8465.04|4622640|121285|G5020|S|20740198972895|17043846504|Census Tract 8465.04|4540149|119347|G5020|S|4540149|119337
207903716833168|17043846507|Census Tract 8465.07|4204243|221296|G5020|S|207403716833168|17043846507|Census Tract 8465.07|4216994|221296|G5020|S|4204243|221296
207903716833175|17043846509|Census Tract 8465.09|3384996|125854|G5020|S|207403716833175|17043846509|Census Tract 8465.09|3384996|125854|G5020|S|3384996|125854
207903716833050|17043846510|Census Tract 8465.10|1960116|49239|G5020|S|207403716833050|17043846510|Census Tract 8465.10|1970130|49239|G5020|S|1960116|49239
207903716833189|17043846511|Census Tract 8465.11|2513511|24818|G5020|S|207403716833189|17043846511|Census Tract 8465.11|2499176|24818|G5020|S|2498673|24818
207903716833189|17043846511|Census Tract 8465.11|2513511|24818|G5020|S|207403716833052|17043846518|Census Tract 8465.18|2479513|88078|G5020|S|14838|0
207903716833024|17043846513|Census Tract 8465.13|1836287|113811|G5020|S|207403716833024|17043846513|Census Tract 8465.13|1837500|113811|G5020|S|1836287|113811
207903716833026|17043846514|Census Tract 8465.14|3526469|140965|G5020|S|207403716833050|17043846510|Census Tract 8465.10|1970130|49239|G5020|S|10014|0
207903716833026|17043846514|Census Tract 8465.14|3526469|140965|G5020|S|207403716833026|17043846514|Census Tract 8465.14|3516455|140965|G5020|S|3516455|140965
207903716833054|17043846515|Census Tract 8465.15|2336876|7873|G5020|S|207403716833054|17043846515|Census Tract 8465.15|2336876|7873|G5020|S|2336876|7873
207903716833198|17043846517|Census Tract 8465.17|3326324|44218|G5020|S|207403716833198|17043846517|Census Tract 8465.17|3326324|44218|G5020|S|3326324|44218
