OID_TRACT_20|GEOID_TRACT_20|NAMELSAD_TRACT_20|AREALAND_TRACT_20|AREAWATER_TRACT_20|MTFCC_TRACT_20|FUNCSTAT_TRACT_20|OID_TRACT_10|GEOID_TRACT_10|NAMELSAD_TRACT_10|AREALAND_TRACT_10|AREAWATER_TRACT_10|MTFCC_TRACT_10|FUNCSTAT_TRACT_10|AREALAND_PART|AREAWATER_PART
20790453427493|55079180300|Census Tract 1803|3835492|0|G5020|S|20740453427371|55079021700|Census Tract 217|12715099|0|G5020|S|25714|0
20790453427493|55079180300|Census Tract 1803|3835492|0|G5020|S|20740453427079|55079180100|Census Tract 1801|2616361|1884511|G5020|S|13974|0
20790453427493|55079180300|Census Tract 1803|3835492|0|G5020|S|20740453427493|55079180300|Census Tract 1803|3797732|0|G5020|S|3792672|0
20790453427493|55079180300|Census Tract 1803|3835492|0|G5020|S|20740453427655|55079185200|Census Tract 1852|2998057|0|G5020|S|3132|0
20790453427076|55079180400|Census Tract 1804|1668136|0|G5020|S|20740453427076|55079180400|Census Tract 1804|1668136|0|G5020|S|1668136|0
20790453427368|55079180500|Census Tract 1805|3122034|0|G5020|S|20740453427371|55079021700|Census Tract 217|12715099|0|G5020|S|22898|0
20790453427368|55079180500|Census Tract 1805|3122034|0|G5020|S|20740453427368|55079180500|Census Tract 1805|3099136|0|G5020|S|3099136|0
20790453427068|55079185100|Census Tract 1851|3637750|1743032|G5020|S|20740453427234|55079020800|Census Tract 208|907507|211906|G5020|S|8193|0
20790453427068|55079185100|Census Tract 1851|3637750|1743032|G5020|S|20740453427493|55079180300|Census Tract 1803|3797732|0|G5020|S|548|0
20790453427068|55079185100|Census Tract 1851|3637750|1743032|G5020|S|20740453427068|55079185100|Census Tract 1851|3629009|1743032|G5020|S|3629009|1743032
20790453427655|55079185200|Census Tract 1852|3012205|0|G5020|S|20740453427057|55079021000|Census Tract 210|1290954|0|G5020|S|17911|0
20790453427655|55079185200|Census Tract 1852|3012205|0|G5020|S|20740453427493|55079180300|Census Tract 1803|3797732|0|G5020|S|4512|0
20790453427655|55079185200|Census Tract 1852|3012205|0|G5020|S|20740453427655|55079185200|Census Tract 1852|2998057|0|G5020|S|2989782|0
207903716680039|55079185300|Census Tract 1853|7304498|0|G5020|S|207403716680039|55079185300|Census Tract 1853|7305265|0|G5020|S|7304498|0
207903716680023|55079185400|Census Tract 1854|713046|0|G5020|S|207403716680023|55079185400|Census Tract 1854|713046|0|G5020|S|713046|0
207903716680019|55079185500|Census Tract 1855|883852|0|G5020|S|207403716680019|55079185500|Census Tract 1855|883852|0|G5020|S|883852|0
207903716680017|55079185600|Census Tract 1856|676083|0|G5020|S|207403716680017|55079185600|Census Tract 1856|676083|0|G5020|S|676083|0
207903716680012|55079185700|Census Tract 1857|669187|0|G5020|S|207403716680012|55079185700|Census Tract 1857|669187|0|G5020|S|669187|0
207903716680024|55079185800|Census Tract 1858|439204|0|G5020|S|207403716680024|55079185800|Census Tract 1858|439204|0|G5020|S|439204|0
207903716680020|55079185900|Census Tract 1859|482397|0|G5020|S|207403716680020|55079185900|Census Tract 1859|482397|0|G5020|S|482397|0
207903716680018|55079186000|Census Tract 1860|582485|0|G5020|S|207403716680018|55079186000|Census Tract 1860|582485|0|G5020|S|582485|0
207903716680025|55079186100|Census Tract 1861|504578|0|G5020|S|207403716680025|55079186100|Census Tract 1861|504578|0|G5020|S|504578|0
207903716680031|55079186200|Census Tract 1862|531348|0|G5020|S|207403716680031|55079186200|Census Tract 1862|531348|0|G5020|S|531348|0
207903716680032|55079186300|Census Tract 1863|1192482|35023|G5020|S|207403716680032|55079186300|Census Tract 1863|1204459|35023|G5020|S|1192353|35023
207903716680032|55079186300|Census Tract 1863|1192482|35023|G5020|S|207403716679953|55079186800|Census Tract 1868|5708822|0|G5020|S|129|0
207903716680033|55079186400|Census Tract 1864|762838|0|G5020|S|207403716680033|55079186400|Census Tract 1864|770174|0|G5020|S|762838|0
207903716680048|55079186500|Census Tract 1865|1220131|89160|G5020|S|20740453427390|55079016500|Census Tract 165|1064514|156288|G5020|S|1450|72804
207903716680048|55079186500|Census Tract 1865|1220131|89160|G5020|S|207403716680048|55079186500|Census Tract 1865|1218681|16356|G5020|S|1218681|16356
207903716680045|55079186600|Census Tract 1866|995250|23968|G5020|S|207403716680045|55079186600|Census Tract 1866|995250|23968|G5020|S|995250|23968
207903716679953|55079186800|Census Tract 1868|5695803|0|G5020|S|207403716680032|55079186300|Census Tract 1863|1204459|35023|G5020|S|12106|0
207903716679953|55079186800|Census Tract 1868|5695803|0|G5020|S|207403716680033|55079186400|Census Tract 1864|770174|0|G5020|S|7336|0
207903716679953|55079186800|Census Tract 1868|5695803|0|G5020|S|207403716679953|55079186800|Census Tract 1868|5708822|0|G5020|S|5676361|0
207903716679936|55079186900|Census Tract 1869|434924|0|G5020|S|207403716679936|55079186900|Census Tract 1869|430121|0|G5020|S|430121|0
207903716679936|55079186900|Census Tract 1869|434924|0|G5020|S|207403716679900|55079980000|Census Tract 9800|2014788|4017277|G5020|S|4803|0
207903716679933|55079187000|Census Tract 1870|359353|0|G5020|S|207403716679933|55079187000|Census Tract 1870|360121|0|G5020|S|359353|0
207903716680011|55079187200|Census Tract 1872|38888088|7794|G5020|S|207403716680011|55079187200|Census Tract 1872|38891665|7794|G5020|S|38888088|7794
207903716679960|55079187300|Census Tract 1873|7800888|0|G5020|S|207403716679960|55079187300|Census Tract 1873|7800888|0|G5020|S|7800888|0
207903716679907|55079187400|Census Tract 1874|1579651|140198|G5020|S|207403716679907|55079187400|Census Tract 1874|1589352|141846|G5020|S|1579651|140198
207903716679900|55079980000|Census Tract 9800|2019686|4018925|G5020|S|207403716679907|55079187400|Census Tract 1874|1589352|141846|G5020|S|9701|1648
207903716679900|55079980000|Census Tract 9800|2019686|4018925|G5020|S|207403716679900|55079980000|Census Tract 9800|2014788|4017277|G5020|S|2009985|4017277
20790453427253|55079990000|Census Tract 9900|0|2428866696|G5020|S|20740453427253|55079990000|Census Tract 9900|0|2428866696|G5020|S|0|2428866696
20790454002941|55081950100|Census Tract 9501|365453284|14352355|G5020|S|20740454002941|55081950100|Census Tract 9501|365508197|14352355|G5020|S|365448805|14352355
20790454002941|55081950100|Census Tract 9501|365453284|14352355|G5020|S|20740454002936|55081950200|Census Tract 9502|682914214|3080259|G5020|S|4479|0
20790454002936|55081950200|Census Tract 9502|683006557|2680250|G5020|S|20740689524396|55053960100|Census Tract 9601|1168960099|25469656|G5020|S|59808|0
20790454002936|55081950200|Census Tract 9502|683006557|2680250|G5020|S|20740454002935|55053960400|Census Tract 9604|520102740|4195941|G5020|S|19634|0
20790454002936|55081950200|Census Tract 9502|683006557|2680250|G5020|S|20740454002936|55081950200|Census Tract 9502|682914214|3080259|G5020|S|682909735|2680250
20790454002936|55081950200|Census Tract 9502|683006557|2680250|G5020|S|20740454002937|55081950500|Census Tract 9505|27978829|1042083|G5020|S|7409|0
20790454002936|55081950200|Census Tract 9502|683006557|2680250|G5020|S|20740454002938|55081950800|Census Tract 9508|413678794|98458|G5020|S|9971|0
20790454002944|55081950300|Census Tract 9503|30185437|0|G5020|S|20740454002944|55081950300|Census Tract 9503|30185437|0|G5020|S|30185437|0
20790454002939|55081950400|Census Tract 9504|13579808|146184|G5020|S|20740454002939|55081950400|Census Tract 9504|13579808|146184|G5020|S|13579808|146184
20790454002937|55081950500|Census Tract 9505|27971420|1042083|G5020|S|20740454002937|55081950500|Census Tract 9505|27978829|1042083|G5020|S|27971420|1042083
20790454002943|55081950600|Census Tract 9506|16352870|13984|G5020|S|20740454002943|55081950600|Census Tract 9506|16352870|13984|G5020|S|16352870|13984
20790454002942|55081950700|Census Tract 9507|393419610|225701|G5020|S|20740454002941|55081950100|Census Tract 9501|365508197|14352355|G5020|S|37405|0
20790454002942|55081950700|Census Tract 9507|393419610|225701|G5020|S|20740454002942|55081950700|Census Tract 9507|393382205|225701|G5020|S|393382205|225701
20790454002938|55081950800|Census Tract 9508|413668744|98458|G5020|S|20740454002938|55081950800|Census Tract 9508|413678794|98458|G5020|S|413668744|98458
20790454002940|55081950900|Census Tract 9509|389691977|27811|G5020|S|20740454002938|55081950800|Census Tract 9508|413678794|98458|G5020|S|79|0
20790454002940|55081950900|Census Tract 9509|389691977|27811|G5020|S|20740454002940|55081950900|Census Tract 9509|389689941|27811|G5020|S|389688018|27811
20790454002940|55081950900|Census Tract 9509|389691977|27811|G5020|S|20740696519639|55123960300|Census Tract 9603|177804607|387330|G5020|S|3880|0
20790454388175|55083100300|Census Tract 1003|603924180|23089001|G5020|S|20740454388175|55083100300|Census Tract 1003|603924920|23089001|G5020|S|603924180|23089001
20790454388177|55083100500|Census Tract 1005|446833691|12355633|G5020|S|20740454388175|55083100300|Census Tract 1003|603924920|23089001|G5020|S|740|0
20790454388177|55083100500|Census Tract 1005|446833691|12355633|G5020|S|20740454388177|55083100500|Census Tract 1005|446593605|12108473|G5020|S|446593395|12108473
20790454388177|55083100500|Census Tract 1005|446833691|12355633|G5020|S|20740454388178|55083100700|Census Tract 1007|166436021|3002948|G5020|S|0|247160
20790454388177|55083100500|Census Tract 1005|446833691|12355633|G5020|S|20740454388179|55083100800|Census Tract 1008|210459540|2032149|G5020|S|239556|0
20790454388176|55083100600|Census Tract 1006|287164148|2178004|G5020|S|20740454388176|55083100600|Census Tract 1006|287093524|2178004|G5020|S|287093524|2178004
20790454388176|55083100600|Census Tract 1006|287164148|2178004|G5020|S|20740454388178|55083100700|Census Tract 1007|166436021|3002948|G5020|S|70624|0
20790454388178|55083100700|Census Tract 1007|166108830|2755788|G5020|S|20740454388178|55083100700|Census Tract 1007|166436021|3002948|G5020|S|166108830|2755788
20790454388179|55083100800|Census Tract 1008|210721029|2032149|G5020|S|20740454388178|55083100700|Census Tract 1007|166436021|3002948|G5020|S|116133|0
20790454388179|55083100800|Census Tract 1008|210721029|2032149|G5020|S|20740454388179|55083100800|Census Tract 1008|210459540|2032149|G5020|S|209154623|2032149
20790454388179|55083100800|Census Tract 1008|210721029|2032149|G5020|S|20740454388173|55083101100|Census Tract 1011|252154346|11323116|G5020|S|102555|0
20790454388179|55083100800|Census Tract 1008|210721029|2032149|G5020|S|20740454388180|55083101200|Census Tract 1012|89855385|1843240|G5020|S|1347718|0
20790454388171|55083100900|Census Tract 1009|122576659|6843306|G5020|S|20740454388171|55083100900|Census Tract 1009|122576659|6843306|G5020|S|122576659|6843306
20790454388172|55083101000|Census Tract 1010|120121011|6409621|G5020|S|20740454388172|55083101000|Census Tract 1010|120121011|6409621|G5020|S|120121011|6409621
20790454388173|55083101100|Census Tract 1011|252967233|11323116|G5020|S|20740454388179|55083100800|Census Tract 1008|210459540|2032149|G5020|S|910070|0
20790454388173|55083101100|Census Tract 1011|252967233|11323116|G5020|S|20740454388173|55083101100|Census Tract 1011|252154346|11323116|G5020|S|252051791|11323116
20790454388173|55083101100|Census Tract 1011|252967233|11323116|G5020|S|20740454388174|55083101300|Census Tract 1013|284249569|5649427|G5020|S|5372|0
20790454388180|55083101200|Census Tract 1012|88803392|1843240|G5020|S|20740454388178|55083100700|Census Tract 1007|166436021|3002948|G5020|S|140434|0
20790454388180|55083101200|Census Tract 1012|88803392|1843240|G5020|S|20740454388179|55083100800|Census Tract 1008|210459540|2032149|G5020|S|155291|0
20790454388180|55083101200|Census Tract 1012|88803392|1843240|G5020|S|20740454388180|55083101200|Census Tract 1012|89855385|1843240|G5020|S|88507667|1843240
2079015482083242|55083101301|Census Tract 1013.01|72627900|118738|G5020|S|20740454388174|55083101300|Census Tract 1013|284249569|5649427|G5020|S|72627900|118738
2079015482083246|55083101302|Census Tract 1013.02|211616297|5530689|G5020|S|20740454388174|55083101300|Census Tract 1013|284249569|5649427|G5020|S|211616297|5530689
20790454388170|55083990000|Census Tract 9900|0|317559368|G5020|S|20740454388170|55083990000|Census Tract 9900|0|317559368|G5020|S|0|317559368
207903716815917|55085970101|Census Tract 9701.01|135079695|39308535|G5020|S|207403716815917|55085970101|Census Tract 9701.01|135056577|39327185|G5020|S|134967241|39307558
207903716815917|55085970101|Census Tract 9701.01|135079695|39308535|G5020|S|207403716815681|55085970102|Census Tract 9701.02|838274922|55365119|G5020|S|109527|889
207903716815917|55085970101|Census Tract 9701.01|135079695|39308535|G5020|S|20740458501661|55125950500|Census Tract 9505|190273597|31134666|G5020|S|2927|88
2079015482493415|55085970103|Census Tract 9701.03|357034677|20817985|G5020|S|20740450551188|55041950400|Census Tract 9504|276412773|29171585|G5020|S|62|0
2079015482493415|55085970103|Census Tract 9701.03|357034677|20817985|G5020|S|20740299244731|55067960100|Census Tract 9601|690662242|28502206|G5020|S|86207|0
2079015482493415|55085970103|Census Tract 9701.03|357034677|20817985|G5020|S|20740228668605|55069960100|Census Tract 9601|260172671|19688657|G5020|S|172782|1465
2079015482493415|55085970103|Census Tract 9701.03|357034677|20817985|G5020|S|207403716815681|55085970102|Census Tract 9701.02|838274922|55365119|G5020|S|356775626|20816520
2079015482493419|55085970104|Census Tract 9701.04|481398893|34123723|G5020|S|20740450551170|55041950100|Census Tract 9501|1303267651|30041427|G5020|S|4114|4972
2079015482493419|55085970104|Census Tract 9701.04|481398893|34123723|G5020|S|20740450551188|55041950400|Census Tract 9504|276412773|29171585|G5020|S|19393|241
2079015482493419|55085970104|Census Tract 9701.04|481398893|34123723|G5020|S|207403716815917|55085970101|Census Tract 9701.01|135056577|39327185|G5020|S|37040|0
2079015482493419|55085970104|Census Tract 9701.04|481398893|34123723|G5020|S|207403716815681|55085970102|Census Tract 9701.02|838274922|55365119|G5020|S|481317290|34110358
2079015482493419|55085970104|Census Tract 9701.04|481398893|34123723|G5020|S|20740458501661|55125950500|Census Tract 9505|190273597|31134666|G5020|S|21056|8152
20790455121537|55085970400|Census Tract 9704|85736680|9771888|G5020|S|207403716815681|55085970102|Census Tract 9701.02|838274922|55365119|G5020|S|15600|437322
20790455121537|55085970400|Census Tract 9704|85736680|9771888|G5020|S|20740455121537|55085970400|Census Tract 9704|85720218|9255329|G5020|S|85720218|9253956
20790455121537|55085970400|Census Tract 9704|85736680|9771888|G5020|S|20740455121533|55085971400|Census Tract 9714|9528536|367113|G5020|S|862|80610
20790455121538|55085970500|Census Tract 9705|77640927|8641470|G5020|S|20740228668605|55069960100|Census Tract 9601|260172671|19688657|G5020|S|130917|35710
20790455121538|55085970500|Census Tract 9705|77640927|8641470|G5020|S|20740455121538|55085970500|Census Tract 9705|77589756|8605760|G5020|S|77510010|8605760
207903716816104|55085970601|Census Tract 9706.01|64089206|8632675|G5020|S|20740455121538|55085970500|Census Tract 9705|77589756|8605760|G5020|S|32425|0
207903716816104|55085970601|Census Tract 9706.01|64089206|8632675|G5020|S|207403716816104|55085970601|Census Tract 9706.01|64056781|8875685|G5020|S|64056781|8572222
207903716816104|55085970601|Census Tract 9706.01|64089206|8632675|G5020|S|207403716816277|55085970602|Census Tract 9706.02|360984406|47074725|G5020|S|0|60453
2079015482493434|55085970603|Census Tract 9706.03|84554751|8987114|G5020|S|207403716816104|55085970601|Census Tract 9706.01|64056781|8875685|G5020|S|0|303463
2079015482493434|55085970603|Census Tract 9706.03|84554751|8987114|G5020|S|207403716816277|55085970602|Census Tract 9706.02|360984406|47074725|G5020|S|84552542|8683651
2079015482493434|55085970603|Census Tract 9706.03|84554751|8987114|G5020|S|20740455121528|55085971500|Census Tract 9715|17504691|1678262|G5020|S|2209|0
2079015482493439|55085970604|Census Tract 9706.04|276609641|38322662|G5020|S|207403716816277|55085970602|Census Tract 9706.02|360984406|47074725|G5020|S|276359819|38317691
2079015482493439|55085970604|Census Tract 9706.04|276609641|38322662|G5020|S|20740455121535|55085970800|Census Tract 9708|81302718|21077648|G5020|S|288|0
2079015482493439|55085970604|Census Tract 9706.04|276609641|38322662|G5020|S|20740458501661|55125950500|Census Tract 9505|190273597|31134666|G5020|S|249534|4971
20790455121535|55085970800|Census Tract 9708|81307654|21073513|G5020|S|20740455121535|55085970800|Census Tract 9708|81302718|21077648|G5020|S|81302352|21073513
20790455121535|55085970800|Census Tract 9708|81307654|21073513|G5020|S|20740455121531|55085970900|Census Tract 9709|187300279|30935909|G5020|S|4826|0
20790455121535|55085970800|Census Tract 9708|81307654|21073513|G5020|S|20740455121536|55085971300|Census Tract 9713|26305558|14459894|G5020|S|476|0
20790455121531|55085970900|Census Tract 9709|187293879|30908457|G5020|S|20740455121531|55085970900|Census Tract 9709|187300279|30935909|G5020|S|187293879|30908457
207903716816066|55085971001|Census Tract 9710.01|500721373|30743258|G5020|S|20740455121538|55085970500|Census Tract 9705|77589756|8605760|G5020|S|47321|0
207903716816066|55085971001|Census Tract 9710.01|500721373|30743258|G5020|S|207403716816066|55085971001|Census Tract 9710.01|500167273|30219982|G5020|S|500140343|30219929
207903716816066|55085971001|Census Tract 9710.01|500721373|30743258|G5020|S|207403716815825|55085971002|Census Tract 9710.02|340251031|32831922|G5020|S|0|523029
207903716816066|55085971001|Census Tract 9710.01|500721373|30743258|G5020|S|20740455121532|55085971100|Census Tract 9711|159662254|17496660|G5020|S|830|0
207903716816066|55085971001|Census Tract 9710.01|500721373|30743258|G5020|S|20740237346671|55099970100|Census Tract 9701|1097032387|30110525|G5020|S|296433|0
207903716816066|55085971001|Census Tract 9710.01|500721373|30743258|G5020|S|20740237346707|55099970600|Census Tract 9706|747820752|7387361|G5020|S|236446|300
207903716815825|55085971002|Census Tract 9710.02|340549687|32311997|G5020|S|207403716815825|55085971002|Census Tract 9710.02|340251031|32831922|G5020|S|340203996|32308893
207903716815825|55085971002|Census Tract 9710.02|340549687|32311997|G5020|S|20740237346671|55099970100|Census Tract 9701|1097032387|30110525|G5020|S|345691|3104
20790455121532|55085971100|Census Tract 9711|159741730|17505549|G5020|S|20740228668605|55069960100|Census Tract 9601|260172671|19688657|G5020|S|38613|0
20790455121532|55085971100|Census Tract 9711|159741730|17505549|G5020|S|20740228668661|55069960300|Census Tract 9603|261305305|18624640|G5020|S|23708|15799
20790455121532|55085971100|Census Tract 9711|159741730|17505549|G5020|S|207403716816066|55085971001|Census Tract 9710.01|500167273|30219982|G5020|S|25726|53
20790455121532|55085971100|Census Tract 9711|159741730|17505549|G5020|S|20740455121532|55085971100|Census Tract 9711|159662254|17496660|G5020|S|159653683|17489697
20790455121536|55085971300|Census Tract 9713|26306656|14487346|G5020|S|20740455121531|55085970900|Census Tract 9709|187300279|30935909|G5020|S|1574|27452
20790455121536|55085971300|Census Tract 9713|26306656|14487346|G5020|S|20740455121536|55085971300|Census Tract 9713|26305558|14459894|G5020|S|26305082|14459894
20790455121533|55085971400|Census Tract 9714|9527674|287876|G5020|S|20740455121537|55085970400|Census Tract 9704|85720218|9255329|G5020|S|0|1373
20790455121533|55085971400|Census Tract 9714|9527674|287876|G5020|S|20740455121533|55085971400|Census Tract 9714|9528536|367113|G5020|S|9527674|286503
20790455121528|55085971500|Census Tract 9715|17509703|1678262|G5020|S|207403716816277|55085970602|Census Tract 9706.02|360984406|47074725|G5020|S|7221|0
20790455121528|55085971500|Census Tract 9715|17509703|1678262|G5020|S|20740455121528|55085971500|Census Tract 9715|17504691|1678262|G5020|S|17502482|1678262
20790155537314|55087010100|Census Tract 101|1431502|0|G5020|S|20740155537314|55087010100|Census Tract 101|1423388|0|G5020|S|1423293|0
20790155537314|55087010100|Census Tract 101|1431502|0|G5020|S|20740155537417|55087011000|Census Tract 110|5862444|44739|G5020|S|8209|0
20790155537325|55087010200|Census Tract 102|2000718|0|G5020|S|20740155537325|55087010200|Census Tract 102|2000718|0|G5020|S|2000718|0
20790155537334|55087010300|Census Tract 103|728329|0|G5020|S|20740155537314|55087010100|Census Tract 101|1423388|0|G5020|S|95|0
20790155537334|55087010300|Census Tract 103|728329|0|G5020|S|20740155537334|55087010300|Census Tract 103|728234|0|G5020|S|728234|0
2079015483045727|55087010501|Census Tract 105.01|1698418|70378|G5020|S|20740155537355|55087010500|Census Tract 105|2277388|244463|G5020|S|1698418|70378
2079015483045733|55087010502|Census Tract 105.02|596272|183336|G5020|S|20740155537355|55087010500|Census Tract 105|2277388|244463|G5020|S|578540|174085
2079015483045733|55087010502|Census Tract 105.02|596272|183336|G5020|S|20740155537417|55087011000|Census Tract 110|5862444|44739|G5020|S|17732|9251
20790155537365|55087010601|Census Tract 106.01|2943085|336358|G5020|S|20740155537365|55087010601|Census Tract 106.01|2835556|330191|G5020|S|2835556|330191
20790155537365|55087010601|Census Tract 106.01|2943085|336358|G5020|S|20740155537506|55087011600|Census Tract 116|7777459|222278|G5020|S|107529|6167
20790155537375|55087010602|Census Tract 106.02|2699973|0|G5020|S|20740155537375|55087010602|Census Tract 106.02|2586331|0|G5020|S|2586331|0
20790155537375|55087010602|Census Tract 106.02|2699973|0|G5020|S|20740155537506|55087011600|Census Tract 116|7777459|222278|G5020|S|113642|0
20790155537386|55087010700|Census Tract 107|3642585|119640|G5020|S|20740155537386|55087010700|Census Tract 107|3641074|176672|G5020|S|3620353|119640
20790155537386|55087010700|Census Tract 107|3642585|119640|G5020|S|20740155537397|55087010800|Census Tract 108|1276798|203379|G5020|S|22232|0
20790155537397|55087010800|Census Tract 108|1275287|260411|G5020|S|20740155537386|55087010700|Census Tract 107|3641074|176672|G5020|S|20721|57032
20790155537397|55087010800|Census Tract 108|1275287|260411|G5020|S|20740155537397|55087010800|Census Tract 108|1276798|203379|G5020|S|1254566|203379
20790155537408|55087010900|Census Tract 109|1737526|193285|G5020|S|20740155537408|55087010900|Census Tract 109|1678694|193285|G5020|S|1678694|193285
20790155537408|55087010900|Census Tract 109|1737526|193285|G5020|S|20740155537417|55087011000|Census Tract 110|5862444|44739|G5020|S|58832|0
2079015483045517|55087011001|Census Tract 110.01|3467180|0|G5020|S|20740155537417|55087011000|Census Tract 110|5862444|44739|G5020|S|3436678|0
2079015483045517|55087011001|Census Tract 110.01|3467180|0|G5020|S|20740155537440|55087011102|Census Tract 111.02|9770140|0|G5020|S|30502|0
2079015483045706|55087011002|Census Tract 110.02|2340993|35488|G5020|S|20740155537417|55087011000|Census Tract 110|5862444|44739|G5020|S|2340993|35488
20790155537429|55087011101|Census Tract 111.01|3329130|0|G5020|S|20740155537429|55087011101|Census Tract 111.01|3326283|0|G5020|S|3326283|0
20790155537429|55087011101|Census Tract 111.01|3329130|0|G5020|S|20740155537473|55087011400|Census Tract 114|3228389|0|G5020|S|2847|0
2079015483045565|55087011103|Census Tract 111.03|3381880|0|G5020|S|20740155537440|55087011102|Census Tract 111.02|9770140|0|G5020|S|3381880|0
2079015483045507|55087011104|Census Tract 111.04|6357758|0|G5020|S|20740155537440|55087011102|Census Tract 111.02|9770140|0|G5020|S|6357758|0
20790155537452|55087011200|Census Tract 112|1341023|0|G5020|S|20740155537452|55087011200|Census Tract 112|1341023|0|G5020|S|1341023|0
20790155537462|55087011300|Census Tract 113|1339742|0|G5020|S|20740155537462|55087011300|Census Tract 113|1339742|0|G5020|S|1339742|0
20790155537473|55087011400|Census Tract 114|3225542|0|G5020|S|20740155537473|55087011400|Census Tract 114|3228389|0|G5020|S|3225542|0
20790155537485|55087011501|Census Tract 115.01|1818243|0|G5020|S|20740155537355|55087010500|Census Tract 105|2277388|244463|G5020|S|430|0
20790155537485|55087011501|Census Tract 115.01|1818243|0|G5020|S|20740155537485|55087011501|Census Tract 115.01|1817813|0|G5020|S|1817813|0
20790155537495|55087011502|Census Tract 115.02|11012314|617417|G5020|S|20740155537495|55087011502|Census Tract 115.02|10024172|617417|G5020|S|10024172|617417
20790155537495|55087011502|Census Tract 115.02|11012314|617417|G5020|S|20740155537661|55087011900|Census Tract 119|8388297|234105|G5020|S|988142|0
20790155537506|55087011600|Census Tract 116|7556288|216111|G5020|S|20740155537506|55087011600|Census Tract 116|7777459|222278|G5020|S|7556288|216111
20790155537640|55087011700|Census Tract 117|1673645|104291|G5020|S|20740155537640|55087011700|Census Tract 117|1671881|91825|G5020|S|1671881|91825
20790155537640|55087011700|Census Tract 117|1673645|104291|G5020|S|20740155537549|55087012000|Census Tract 120|8123051|505353|G5020|S|1764|12466
20790155537651|55087011800|Census Tract 118|1276934|241886|G5020|S|20740155537651|55087011800|Census Tract 118|1187582|227162|G5020|S|1115894|227162
20790155537651|55087011800|Census Tract 118|1276934|241886|G5020|S|20740155537661|55087011900|Census Tract 119|8388297|234105|G5020|S|161040|14724
2079015483045783|55087011901|Census Tract 119.01|2235799|0|G5020|S|20740155537661|55087011900|Census Tract 119|8388297|234105|G5020|S|2235799|0
2079015483045549|55087011902|Census Tract 119.02|5085622|219381|G5020|S|20740155537651|55087011800|Census Tract 118|1187582|227162|G5020|S|71688|0
2079015483045549|55087011902|Census Tract 119.02|5085622|219381|G5020|S|20740155537661|55087011900|Census Tract 119|8388297|234105|G5020|S|5003316|219381
2079015483045549|55087011902|Census Tract 119.02|5085622|219381|G5020|S|20740155537629|55087012400|Census Tract 124|4658950|15763|G5020|S|10618|0
20790155537549|55087012000|Census Tract 120|8121287|492887|G5020|S|20740155537549|55087012000|Census Tract 120|8123051|505353|G5020|S|8121287|492887
2079015483045470|55087012101|Census Tract 121.01|9104236|0|G5020|S|20740155537561|55087012100|Census Tract 121|11897957|39581|G5020|S|9075064|0
2079015483045470|55087012101|Census Tract 121.01|9104236|0|G5020|S|20740155537345|55087013300|Census Tract 133|103564679|2373412|G5020|S|29172|0
2079015483045527|55087012102|Census Tract 121.02|2822893|39581|G5020|S|20740155537561|55087012100|Census Tract 121|11897957|39581|G5020|S|2822893|39581
20790155537607|55087012200|Census Tract 122|1185642|173820|G5020|S|20740155537607|55087012200|Census Tract 122|1188001|173820|G5020|S|1185642|173820
20790155537618|55087012300|Census Tract 123|1692282|353010|G5020|S|20740155537618|55087012300|Census Tract 123|1542876|208546|G5020|S|1542876|208546
20790155537618|55087012300|Census Tract 123|1692282|353010|G5020|S|20740155537629|55087012400|Census Tract 124|4658950|15763|G5020|S|71799|3134
20790155537618|55087012300|Census Tract 123|1692282|353010|G5020|S|20740155537345|55087013300|Census Tract 133|103564679|2373412|G5020|S|77607|141330
20790155537629|55087012400|Census Tract 124|4572622|12034|G5020|S|20740155537629|55087012400|Census Tract 124|4658950|15763|G5020|S|4572622|12034
207903716820998|55087012503|Census Tract 125.03|5325876|0|G5020|S|207403716820998|55087012503|Census Tract 125.03|5330269|0|G5020|S|5325876|0
207903716820992|55087012504|Census Tract 125.04|11331562|0|G5020|S|207403716820992|55087012504|Census Tract 125.04|11331887|0|G5020|S|11331562|0
207903716821000|55087012505|Census Tract 125.05|25407322|26702|G5020|S|207403716820998|55087012503|Census Tract 125.03|5330269|0|G5020|S|4393|0
207903716821000|55087012505|Census Tract 125.05|25407322|26702|G5020|S|207403716821000|55087012505|Census Tract 125.05|25402719|26702|G5020|S|25402719|26702
207903716821000|55087012505|Census Tract 125.05|25407322|26702|G5020|S|207403716820949|55087012506|Census Tract 125.06|11539493|94|G5020|S|210|0
207903716820949|55087012506|Census Tract 125.06|11539283|94|G5020|S|207403716820949|55087012506|Census Tract 125.06|11539493|94|G5020|S|11539283|94
207903716820955|55087012602|Census Tract 126.02|121256354|280919|G5020|S|207403716820955|55087012602|Census Tract 126.02|121256354|280919|G5020|S|121256354|280919
2079015483045581|55087012603|Census Tract 126.03|21701760|21290|G5020|S|207403716820975|55087012601|Census Tract 126.01|49895301|41738|G5020|S|21701760|21290
2079015483045466|55087012604|Census Tract 126.04|28193541|20448|G5020|S|207403716820975|55087012601|Census Tract 126.01|49895301|41738|G5020|S|28193541|20448
20790155537596|55087012700|Census Tract 127|137702577|5039871|G5020|S|20740155537596|55087012700|Census Tract 127|136689814|4930586|G5020|S|136543682|4894536
